Method Data
Method name,Panopea
Method ID,007
Method version,6
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T1353
Scope 1/1, Sample 1/8 (20190204_T2)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-54.7,11.8,NaN,,
0.0010,1,-54.8,11.8,0.0010,,
0.0025,2,-54.8,11.8,0.0015,,
0.0050,3,-54.7,11.8,0.0020,,
0.0095,4,-54.6,11.8,0.0040,,
0.0150,5,-54.0,11.8,0.0050,,
0.0235,6,-52.8,11.8,0.0075,,
0.0320,7,-50.9,11.8,0.0075,,
0.0405,8,-48.7,11.9,0.0070,,
0.0490,9,-45.8,11.9,0.0070,,
0.0565,10,-43.0,11.9,0.0070,,
0.0650,11,-39.3,11.9,0.0075,,
0.0735,12,-35.3,11.9,0.0075,,
0.0815,13,-30.6,11.9,0.0075,,
0.0900,14,-25.7,11.9,0.0075,,
0.0985,15,-20.5,11.9,0.0070,,
0.1060,16,-16.0,11.9,0.0070,,
0.1145,17,-11.5,11.9,0.0075,,
0.1230,18,-7.9,11.9,0.0075,,
0.1315,19,-4.5,11.9,0.0075,,
0.1400,20,-1.1,11.9,0.0075,,
0.1480,21,1.0,11.9,0.0065,,
0.1565,22,3.2,11.9,0.0075,,
0.1640,23,5.3,11.9,0.0070,,
0.1725,24,7.0,11.9,0.0075,,
0.1810,25,8.7,11.9,0.0075,,
0.1895,26,10.4,11.9,0.0075,,
0.1980,27,12.1,11.9,0.0070,,
0.2055,28,13.8,11.9,0.0070,,
0.2140,29,15.1,11.9,0.0075,,
0.2225,30,16.7,11.9,0.0075,,
0.2305,31,18.1,11.9,0.0075,,
0.2390,32,19.7,11.9,0.0075,,
0.2475,33,20.9,11.9,0.0070,,
0.2560,34,21.8,11.9,0.0075,,
0.2635,35,22.9,11.9,0.0070,,
0.2720,36,24.0,11.9,0.0075,,
0.2805,37,25.1,11.9,0.0075,,
0.2890,38,26.1,11.9,0.0075,,
0.2975,39,27.0,11.9,0.0070,,
0.3050,40,28.1,11.9,0.0070,,
0.3135,41,28.9,11.9,0.0075,,
0.3215,42,29.4,11.9,0.0075,,
0.3300,43,30.1,11.9,0.0075,,
0.3385,44,30.8,11.9,0.0075,,
0.3470,45,31.5,11.9,0.0070,,
0.3545,46,32.0,11.9,0.0070,,
0.3630,47,32.4,11.9,0.0075,,
0.3715,48,32.9,11.9,0.0075,,
0.3800,49,33.4,11.9,0.0075,,
