Method Data
Method name,Panopea
Method ID,007
Method version,6
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T1398
Scope 1/1, Sample 1/6 (20190221_T5)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-53.5,20.0,NaN,,
0.0010,1,-53.6,20.0,0.0010,,
0.0025,2,-53.6,20.0,0.0015,,
0.0050,3,-53.5,20.0,0.0020,,
0.0090,4,-53.4,20.0,0.0035,,
0.0155,5,-52.8,20.0,0.0060,,
0.0235,6,-51.7,20.0,0.0075,,
0.0320,7,-50.1,20.0,0.0075,,
0.0405,8,-48.4,20.0,0.0075,,
0.0490,9,-46.2,20.0,0.0070,,
0.0565,10,-43.9,20.0,0.0070,,
0.0650,11,-41.2,20.0,0.0075,,
0.0735,12,-38.4,20.0,0.0075,,
0.0815,13,-35.5,20.0,0.0075,,
0.0900,14,-32.2,20.0,0.0075,,
0.0985,15,-29.1,20.0,0.0075,,
0.1060,16,-25.4,20.0,0.0070,,
0.1145,17,-21.6,20.0,0.0075,,
0.1230,18,-17.8,20.0,0.0075,,
0.1315,19,-14.2,20.0,0.0075,,
0.1400,20,-11.1,20.0,0.0075,,
0.1485,21,-8.9,20.0,0.0075,,
0.1560,22,-6.6,20.0,0.0070,,
0.1645,23,-4.6,20.0,0.0075,,
0.1725,24,-2.4,20.0,0.0075,,
0.1810,25,-0.1,20.0,0.0075,,
0.1895,26,0.7,20.0,0.0075,,
0.1980,27,2.1,20.0,0.0075,,
0.2055,28,3.4,20.0,0.0070,,
0.2140,29,5.1,20.0,0.0075,,
0.2225,30,6.4,20.0,0.0075,,
0.2310,31,7.5,20.0,0.0075,,
0.2390,32,8.8,20.0,0.0065,,
0.2470,33,9.9,20.0,0.0075,,
0.2555,34,10.9,20.0,0.0075,,
0.2635,35,12.4,20.0,0.0075,,
0.2720,36,13.8,20.0,0.0075,,
0.2805,37,14.8,20.0,0.0075,,
0.2890,38,15.8,20.0,0.0070,,
0.2965,39,16.8,20.0,0.0070,,
0.3050,40,18.0,20.0,0.0075,,
0.3135,41,19.1,20.0,0.0075,,
0.3220,42,19.9,20.0,0.0075,,
0.3300,43,21.0,20.0,0.0075,,
0.3385,44,21.9,20.0,0.0070,,
0.3465,45,22.8,20.0,0.0075,,
0.3545,46,23.9,20.0,0.0075,,
0.3630,47,24.6,20.0,0.0075,,
0.3715,48,25.3,20.0,0.0075,,
0.3800,49,26.1,20.0,0.0075,,
0.3885,50,26.8,20.0,0.0070,,
0.3960,51,27.8,20.0,0.0070,,
0.4045,52,28.7,20.0,0.0075,,
0.4130,53,29.4,20.0,0.0075,,
0.4210,54,30.1,20.0,0.0075,,
0.4295,55,31.1,20.0,0.0075,,
0.4380,56,32.3,20.0,0.0075,,
0.4455,57,33.3,20.0,0.0070,,
0.4540,58,34.2,20.0,0.0075,,
0.4625,59,34.7,20.0,0.0075,,
0.4710,60,35.2,20.0,0.0075,,
0.4795,61,36.2,20.0,0.0075,,
0.4870,62,36.7,20.0,0.0070,,
0.4955,63,37.5,20.0,0.0075,,
0.5040,64,38.5,20.0,0.0075,,
0.5120,65,39.4,20.0,0.0075,,
0.5205,66,40.4,20.0,0.0075,,
0.5290,67,41.1,20.0,0.0070,,
0.5365,68,42.0,20.0,0.0070,,
0.5450,69,42.8,20.0,0.0075,,
0.5535,70,43.6,20.0,0.0075,,
0.5620,71,44.6,20.0,0.0075,,
0.5705,72,45.3,20.0,0.0075,,
0.5785,73,46.6,20.0,0.0075,,
0.5870,74,47.1,20.0,0.0075,,
0.5945,75,48.0,20.0,0.0070,,
0.6030,76,48.7,20.0,0.0075,,
0.6115,77,49.3,20.0,0.0075,,
0.6200,78,49.8,20.0,0.0075,,
0.6285,79,50.6,20.0,0.0070,,
0.6360,80,51.1,20.0,0.0070,,
0.6445,81,51.7,20.1,0.0075,,
0.6530,82,52.8,20.0,0.0075,,
0.6610,83,54.1,20.0,0.0075,,
0.6695,84,54.7,20.0,0.0075,,
0.6780,85,55.3,20.0,0.0075,,
0.6855,86,56.3,20.0,0.0070,,
0.6940,87,57.0,20.0,0.0075,,
0.7025,88,57.5,20.0,0.0075,,
0.7110,89,58.4,20.0,0.0075,,
0.7195,90,59.6,20.0,0.0075,,
0.7280,91,60.6,20.0,0.0075,,
0.7355,92,61.2,20.0,0.0070,,
0.7440,93,62.2,20.0,0.0075,,
0.7525,94,63.0,20.1,0.0075,,
0.7605,95,64.1,20.1,0.0075,,
0.7690,96,65.1,20.1,0.0075,,
0.7775,97,65.3,20.1,0.0075,,
0.7850,98,65.8,20.1,0.0070,,
0.7935,99,66.5,20.1,0.0075,,
0.8020,100,67.6,20.1,0.0075,,
0.8105,101,68.7,20.1,0.0075,,
0.8190,102,69.6,20.1,0.0070,,
0.8265,103,70.2,20.1,0.0070,,
0.8350,104,71.2,20.1,0.0075,,
0.8430,105,72.2,20.1,0.0075,,
0.8515,106,72.8,20.1,0.0075,,
0.8600,107,73.8,20.1,0.0075,,
0.8685,108,75.0,20.1,0.0070,,
0.8760,109,75.9,20.1,0.0070,,
0.8845,110,77.8,20.1,0.0075,,
0.8930,111,78.3,20.1,0.0075,,
0.9015,112,79.1,20.1,0.0075,,
0.9100,113,80.4,20.1,0.0075,,
0.9185,114,81.3,20.1,0.0075,,
0.9260,115,82.4,20.1,0.0070,,
0.9345,116,83.7,20.1,0.0075,,
0.9425,117,85.3,20.1,0.0075,,
0.9510,118,86.7,20.1,0.0075,,
0.9595,119,87.6,20.1,0.0070,,
0.9670,120,88.8,20.1,0.0070,,
0.9755,121,90.0,20.1,0.0075,,
0.9840,122,90.9,20.1,0.0075,,
0.9925,123,92.9,20.1,0.0075,,
1.0010,124,94.9,20.1,0.0075,,
1.0095,125,95.9,20.1,0.0075,,
1.0170,126,97.4,20.1,0.0070,,
1.0255,127,98.9,20.1,0.0075,,
1.0335,128,100.1,20.1,0.0075,,
1.0420,129,101.3,20.1,0.0075,,
1.0505,130,103.6,20.1,0.0075,,
1.0590,131,105.1,20.1,0.0070,,
1.0665,132,106.8,20.1,0.0070,,
1.0750,133,108.9,20.1,0.0075,,
1.0835,134,111.3,20.1,0.0075,,
1.0920,135,113.5,20.1,0.0075,,
1.1000,136,115.6,20.1,0.0075,,
1.1085,137,118.4,20.1,0.0070,,
1.1160,138,120.5,20.1,0.0070,,
1.1245,139,123.4,20.1,0.0075,,
1.1330,140,126.3,20.1,0.0075,,
1.1415,141,129.6,20.1,0.0075,,
1.1500,142,133.0,20.1,0.0075,,
1.1585,143,136.4,20.1,0.0070,,
1.1660,144,140.0,20.1,0.0070,,
1.1745,145,143.8,20.1,0.0075,,
1.1825,146,147.1,20.1,0.0075,,
1.1910,147,150.5,20.1,0.0075,,
1.1995,148,154.2,20.1,0.0075,,
1.2080,149,157.2,20.1,0.0075,,
1.2155,150,160.3,20.1,0.0070,,
1.2240,151,163.2,20.1,0.0075,,
1.2325,152,166.4,20.1,0.0075,,
1.2410,153,168.8,20.1,0.0075,,
1.2495,154,171.4,20.1,0.0075,,
1.2575,155,173.4,20.1,0.0075,,
1.2655,156,175.5,20.1,0.0075,,
1.2735,157,177.4,20.1,0.0075,,
1.2820,158,179.1,20.1,0.0075,,
1.2905,159,181.0,20.1,0.0075,,
1.2990,160,182.5,20.1,0.0070,,
1.3065,161,183.6,20.1,0.0070,,
1.3170,162,185.2,20.1,0.0075,,
1.3170,402,187.2,20.1,0.0000,,
1.3175,404,187.2,20.1,0.0005,,
1.3190,404,187.2,20.1,0.0030,,
1.3215,406,187.2,20.1,0.0015,,
1.3255,407,187.6,20.1,0.0065,,
1.3320,408,188.2,20.1,0.0110,,
1.3400,409,189.1,20.1,0.0135,,
1.3480,410,190.3,20.1,0.0160,,
1.3560,410,191.4,20.1,0.0160,,
1.3645,412,192.5,20.1,0.0055,,
1.3730,413,193.5,20.1,0.0140,,
1.3815,414,194.5,20.1,0.0140,,
1.3900,415,195.4,20.1,0.0140,,
1.3975,416,196.2,20.1,0.0150,,
1.4060,416,197.1,20.1,0.0170,,
1.4145,418,197.9,20.1,0.0055,,
1.4230,419,198.8,20.1,0.0140,,
1.4310,420,199.6,20.1,0.0135,,
1.4395,421,200.4,20.1,0.0140,,
1.4470,422,201.1,20.1,0.0150,,
1.4555,422,201.9,20.1,0.0170,,
1.4640,424,202.7,20.1,0.0055,,
1.4725,425,203.4,20.1,0.0140,,
