Measurement Name :,20190406_resp_2_T2,,Generated On :,"06/04/2019, 16:28:39",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [°C],p [mbar],Salinity [g/1000g],T_internal [°C],Error
06.04.19 15:42:05,0.03,306.53,301.46,301.46,299.16,306.99,298.24,306.07,299.62,305.14,299.62,294.12,294.12,303.3,301.92,301.92,285.48,301,301,308.84,284.12,299.16,296.87,298.24,285.03,,13,968,29,14.72,
06.04.19 15:42:20,0.28,301.92,298.24,298.24,296.41,304.22,296.41,303.76,296.41,301.46,296.87,293.21,291.39,299.16,299.62,299.16,282.77,298.24,298.7,306.07,281.41,294.58,293.67,295.04,280.96,,13,968,29,14.97,
06.04.19 15:42:35,0.53,300.08,295.49,297.33,294.12,301.46,295.04,302.38,294.58,299.62,295.49,292.75,290.02,296.41,297.78,297.78,281.86,295.49,297.33,304.22,280.06,292.3,291.39,293.21,279.16,,13,968,29,15.14,
06.04.19 15:42:50,0.78,297.78,294.58,295.49,293.21,299.16,294.12,301,293.21,297.78,294.12,291.84,288.2,294.58,296.87,296.41,280.06,293.21,295.04,302.84,278.26,290.02,289.11,290.93,276.91,,13,968,29,15.27,
06.04.19 15:43:05,1.03,295.04,292.3,292.75,290.93,296.87,291.84,299.62,291.39,295.49,292.3,290.48,286.39,291.84,294.58,295.04,278.71,290.48,294.12,301,276.01,287.75,287.3,288.66,275.57,,13,968,29,15.34,
06.04.19 15:43:20,1.28,293.21,290.93,292.75,289.11,294.58,290.48,297.78,290.48,294.12,291.39,290.02,285.03,290.48,293.67,293.67,277.36,289.11,292.75,299.16,275.12,285.93,285.48,287.3,274.22,,13,968,29,15.41,
06.04.19 15:43:35,1.53,290.93,289.11,291.84,288.66,293.21,289.57,297.33,289.57,292.3,290.48,289.57,284.12,289.57,292.75,292.75,276.01,287.75,291.39,298.24,274.22,284.12,284.58,286.39,273.32,,13,968,29,15.45,
06.04.19 15:43:50,1.78,289.57,289.11,290.02,287.75,292.75,289.11,295.49,288.2,291.39,288.66,288.66,282.77,287.3,290.93,291.39,275.12,286.39,290.48,296.87,273.32,283.22,282.77,285.03,271.98,,13,968,29,15.48,
06.04.19 15:44:05,2.03,289.57,287.75,290.48,287.3,291.39,288.2,295.49,287.75,290.02,288.66,288.2,282.77,286.84,290.02,290.93,274.22,285.48,289.57,295.95,272.88,281.86,282.32,284.12,271.09,,13,968,29,15.54,
06.04.19 15:44:20,2.28,288.2,287.75,288.2,286.39,290.48,287.3,293.67,287.75,289.11,287.75,287.3,281.86,285.48,289.11,289.57,273.77,284.58,288.66,295.04,271.54,281.41,281.86,283.22,270.64,,13,968,29,15.57,
06.04.19 15:44:35,2.53,286.39,286.84,288.66,285.48,289.11,286.39,292.75,285.93,287.75,286.39,286.84,280.96,284.12,288.2,288.66,272.88,283.22,287.3,293.21,270.64,280.06,280.96,282.32,269.3,,13,968,29,15.57,
06.04.19 15:44:50,2.78,286.39,285.93,287.75,284.58,288.2,286.39,292.3,285.48,287.3,286.39,286.39,280.51,284.12,288.2,288.2,272.88,282.77,287.3,293.21,270.64,280.51,280.06,281.86,269.3,,13,968,29,15.59,
06.04.19 15:45:05,3.03,285.48,285.93,288.2,284.58,287.75,285.48,291.84,285.03,286.84,285.93,285.93,280.06,283.22,287.3,287.3,271.98,281.86,286.39,292.3,270.2,278.71,279.61,280.96,268.86,,13,968,29,15.63,
06.04.19 15:45:20,3.28,285.03,285.93,286.39,284.12,286.84,284.58,291.39,284.58,285.48,285.03,285.03,278.71,282.32,286.39,286.39,271.54,281.41,285.48,291.39,269.3,278.26,278.71,280.06,267.97,,13,968,29,15.64,
06.04.19 15:45:35,3.53,284.58,284.58,286.84,283.22,286.39,283.67,290.93,283.67,285.03,284.12,285.03,278.26,282.32,285.48,286.39,270.64,280.96,285.03,290.93,268.86,277.81,279.16,279.61,267.97,,13,968,29,15.65,
06.04.19 15:45:50,3.78,284.58,283.67,286.39,283.22,285.48,284.12,290.48,284.12,285.48,283.67,285.03,278.26,281.86,285.48,286.39,270.2,280.51,285.03,290.48,268.86,278.26,278.71,280.06,267.52,,13,968,29,15.66,
06.04.19 15:46:05,4.03,284.12,283.67,285.93,282.32,285.03,283.22,290.02,283.22,284.58,283.22,284.58,277.36,280.96,284.12,285.48,270.2,280.06,284.12,289.57,267.97,276.91,277.81,279.16,267.08,,13,968,29,15.68,
06.04.19 15:46:20,4.28,282.77,283.67,285.03,281.86,285.03,283.22,289.57,282.32,283.67,282.77,283.67,277.36,280.06,284.12,284.58,269.3,279.16,283.67,289.11,267.97,276.46,277.36,278.71,266.19,,13,968,29,15.68,
06.04.19 15:46:35,4.53,282.77,283.67,284.58,281.86,283.67,282.32,289.11,282.32,283.22,282.32,283.67,276.91,280.51,283.22,284.58,269.3,279.16,283.22,289.11,267.52,276.01,276.91,278.26,266.63,,13,968,29,15.7,
06.04.19 15:46:50,4.78,282.32,283.22,285.03,281.41,284.12,282.32,288.66,282.32,283.22,281.86,283.22,276.91,279.16,283.22,284.12,269.3,278.71,283.22,288.66,267.52,276.46,276.91,278.26,266.19,,13,968,29,15.7,
06.04.19 15:47:06,5.05,282.32,282.32,285.03,280.96,283.22,281.86,288.66,282.32,282.32,281.41,281.86,276.01,279.61,282.77,283.67,268.41,278.71,281.86,287.75,267.08,275.57,276.46,277.81,265.74,,13,968,29,15.72,
06.04.19 15:47:21,5.3,281.41,282.32,283.22,280.51,283.22,281.41,287.75,281.86,281.86,281.41,282.32,276.01,279.16,282.32,282.77,267.97,278.26,281.86,287.75,267.08,275.57,276.01,277.36,265.74,,13,968,29,15.72,
06.04.19 15:47:36,5.55,280.51,281.86,283.22,280.96,281.86,280.96,286.84,281.41,281.41,280.51,281.86,275.57,277.81,281.41,282.77,267.52,276.91,281.41,286.39,266.19,274.67,275.57,276.91,265.3,,13,968,29,15.73,
06.04.19 15:47:51,5.8,281.41,281.86,284.12,280.96,282.77,280.51,287.3,280.96,281.41,280.96,281.41,275.57,277.81,281.86,282.77,267.52,277.81,281.41,287.3,266.19,275.12,276.01,276.91,265.3,,13,968,29,15.72,
06.04.19 15:48:06,6.05,281.41,281.41,283.22,280.06,281.86,280.51,286.84,280.06,280.96,280.51,281.86,275.57,278.26,281.41,281.86,267.08,277.36,280.96,286.84,265.74,274.67,276.01,276.46,265.3,,13,968,29,15.72,
06.04.19 15:48:21,6.3,280.51,280.96,283.22,279.61,281.41,280.06,286.84,280.96,280.51,279.61,281.41,274.67,277.36,280.51,281.41,267.08,276.46,280.51,285.93,265.3,274.67,275.12,276.01,264.41,,13,968,29,15.72,
06.04.19 15:48:36,6.55,280.51,281.41,283.22,279.61,280.96,280.51,285.93,280.06,280.06,279.61,280.96,274.67,276.91,280.51,281.41,267.08,276.46,280.51,285.48,265.3,274.22,274.67,276.01,264.85,,13,968,29,15.72,
06.04.19 15:48:51,6.8,280.06,280.06,282.77,280.06,280.51,280.06,285.48,280.06,280.06,279.16,280.51,274.67,276.91,280.06,281.41,266.63,276.46,280.51,285.48,264.85,273.77,275.12,275.57,264.41,,13,968,29,15.72,
06.04.19 15:49:06,7.05,279.16,279.61,283.22,279.16,281.41,280.06,285.48,280.06,279.61,279.16,280.51,274.67,276.46,280.06,280.96,266.63,276.46,280.51,285.48,265.3,274.22,274.67,275.57,264.41,,13,968,29,15.72,
06.04.19 15:49:21,7.3,280.06,280.96,283.22,279.16,280.96,279.61,285.48,280.06,280.06,278.71,280.51,274.22,276.91,280.06,281.41,266.63,276.46,280.06,285.03,264.85,274.22,274.67,275.57,263.97,,13,968,29,15.72,
06.04.19 15:49:36,7.55,279.16,280.06,282.32,278.71,280.96,279.61,285.48,280.06,279.61,278.71,280.06,274.22,276.46,279.61,280.51,266.19,275.57,280.06,285.03,264.85,273.77,274.22,275.57,264.41,,13,968,29,15.72,
06.04.19 15:49:51,7.8,279.16,280.06,282.32,278.71,280.51,278.71,285.03,279.16,279.16,278.26,280.06,273.77,276.01,279.16,280.51,266.19,275.57,279.16,284.12,264.85,273.77,274.22,275.12,263.97,,13,968,29,15.72,
06.04.19 15:50:06,8.05,279.16,280.96,282.32,278.71,279.16,278.26,285.03,279.16,279.61,278.71,279.16,273.77,275.57,278.71,280.06,265.74,275.12,279.61,284.58,264.85,273.77,273.77,274.67,263.52,,13,968,29,15.72,
06.04.19 15:50:21,8.3,278.26,279.16,280.96,279.16,279.16,278.26,284.58,278.71,278.71,277.36,279.16,273.32,275.12,278.71,279.61,265.3,275.12,278.71,283.67,263.52,273.32,273.77,274.22,263.08,,13,968,29,15.72,
06.04.19 15:50:36,8.55,278.71,279.16,281.41,277.36,279.61,278.71,284.12,278.71,278.26,277.36,279.16,272.88,274.67,278.26,279.16,265.3,274.67,278.71,283.22,263.97,272.43,273.32,274.22,262.64,,13,968,29,15.72,
06.04.19 15:50:51,8.8,278.26,279.61,281.41,278.26,279.61,277.81,284.12,278.71,278.26,277.36,278.71,273.32,274.67,278.26,279.61,265.3,274.67,278.26,283.22,263.97,272.43,273.32,274.22,263.52,,13,968,29,15.72,
06.04.19 15:51:06,9.05,278.26,279.16,281.86,278.26,279.16,278.26,284.12,278.71,278.26,277.36,278.71,273.32,275.57,277.81,279.61,265.3,274.67,278.71,284.12,263.97,272.88,273.32,274.22,263.08,,13,968,29,15.7,
06.04.19 15:51:21,9.3,277.36,278.71,280.51,277.36,278.26,278.26,284.12,278.26,277.81,276.91,278.71,272.43,274.22,276.91,278.71,264.85,274.22,278.26,282.77,263.08,272.43,272.88,273.77,262.64,,13,968,29,15.7,
06.04.19 15:51:36,9.55,278.26,279.16,280.51,277.36,278.71,277.36,283.67,277.81,277.81,276.91,277.81,272.43,274.22,277.36,278.26,264.85,274.22,278.26,282.77,263.08,271.98,272.88,273.77,262.64,,13,968,29,15.7,
06.04.19 15:51:51,9.8,278.71,278.71,280.96,277.36,278.71,277.36,283.22,277.81,277.36,276.91,277.81,271.98,274.22,276.91,278.26,264.85,274.22,277.81,282.77,263.08,272.43,272.88,273.77,262.64,,13,968,29,15.7,
06.04.19 15:52:06,10.05,276.91,278.71,280.06,277.81,278.71,277.81,283.22,277.36,277.36,276.91,277.36,271.98,273.77,276.91,277.81,264.85,274.22,277.81,282.77,263.08,272.43,272.88,273.32,262.64,,13,968,29,15.68,
06.04.19 15:52:21,10.3,277.36,278.71,280.51,277.36,278.26,277.81,283.22,278.26,277.81,276.46,278.26,271.98,274.22,277.36,278.26,264.85,273.77,277.81,282.77,263.08,272.43,273.32,273.32,262.64,,13,968,29,15.68,
06.04.19 15:52:36,10.55,277.81,278.71,281.41,277.81,278.26,277.36,283.22,277.81,277.36,276.46,277.81,271.54,274.22,276.46,278.26,264.85,273.77,277.81,282.32,263.52,271.98,272.88,273.32,262.19,,13,968,29,15.68,
06.04.19 15:52:51,10.8,277.36,279.16,281.41,277.36,278.26,277.36,282.77,278.71,277.36,276.46,277.36,272.43,274.22,276.46,278.26,264.85,273.77,277.81,282.32,263.08,271.98,272.88,273.32,262.19,,13,968,29,15.68,
06.04.19 15:53:06,11.05,276.91,277.81,280.51,276.91,277.81,277.81,282.32,277.81,276.46,276.46,277.81,271.98,273.77,276.46,277.81,263.97,273.32,277.36,282.32,262.64,271.98,272.43,273.32,262.64,,13,968,29,15.68,
06.04.19 15:53:21,11.3,277.36,278.26,280.51,276.46,276.91,276.91,282.77,277.81,276.91,276.01,277.36,271.54,273.77,276.01,277.81,263.97,273.32,276.91,281.86,263.08,271.54,271.98,273.32,262.19,,13,968,29,15.66,
06.04.19 15:53:36,11.55,276.91,276.91,280.06,276.46,276.46,276.46,282.32,276.91,276.46,276.01,276.46,271.09,272.88,276.01,277.36,263.97,272.88,276.46,281.41,262.64,271.09,271.98,272.88,262.19,,13,968,29,15.65,
06.04.19 15:53:51,11.8,276.01,277.81,280.51,276.46,276.91,276.01,282.77,276.91,276.46,275.57,276.91,271.98,273.32,276.01,277.81,263.52,272.88,276.91,281.86,262.64,271.09,272.43,273.32,262.19,,13,968,29,15.64,
06.04.19 15:54:06,12.05,277.36,278.26,279.61,276.91,277.81,276.91,282.32,277.36,276.91,276.01,276.91,271.54,272.88,275.57,277.81,263.97,272.88,276.91,281.86,262.64,271.54,271.98,272.43,262.19,,13,968,29,15.65,
06.04.19 15:54:21,12.3,276.01,277.81,279.61,276.46,276.91,276.46,281.41,276.46,276.01,275.12,276.46,270.64,272.88,274.67,276.91,263.52,272.43,276.46,281.41,262.19,271.09,271.54,271.98,261.31,,13,968,29,15.64,
06.04.19 15:54:36,12.55,276.46,277.36,279.61,276.91,277.36,276.46,281.86,276.91,276.01,274.67,276.46,271.09,272.43,275.57,277.36,263.97,272.43,276.46,281.41,262.64,271.09,271.98,272.88,261.75,,13,968,29,15.64,
06.04.19 15:54:51,12.8,276.01,276.91,279.16,276.01,276.46,276.01,281.41,276.46,275.57,275.57,275.57,270.64,272.43,275.12,276.46,263.08,271.98,276.01,280.51,261.75,269.75,271.54,271.54,261.31,,13,968,29,15.63,
06.04.19 15:55:06,13.05,276.01,277.81,279.16,275.57,276.46,275.57,281.41,276.46,275.12,274.67,276.01,270.64,272.43,275.12,276.46,263.08,271.98,276.01,280.51,261.31,270.64,271.54,272.43,261.31,,13,968,29,15.63,
06.04.19 15:55:21,13.3,275.57,277.36,279.61,276.01,276.46,275.57,281.41,276.91,276.01,275.12,276.01,270.2,272.43,275.12,276.46,263.52,271.98,276.01,280.96,261.75,270.64,271.09,271.98,261.31,,13,968,29,15.61,
06.04.19 15:55:36,13.55,275.57,276.46,278.71,275.57,276.46,276.01,280.51,276.46,276.01,274.22,275.57,270.2,272.43,274.67,276.01,263.08,271.98,276.01,280.51,261.75,270.2,271.54,271.98,261.31,,13,968,29,15.61,
06.04.19 15:55:51,13.8,275.12,276.46,278.71,275.57,276.01,275.57,280.96,276.46,275.12,274.22,275.57,270.2,272.43,274.67,276.01,263.08,271.09,276.01,280.51,261.31,270.2,270.64,271.98,261.31,,13,968,29,15.59,
06.04.19 15:56:06,14.05,276.01,276.91,278.71,276.01,276.01,275.57,281.41,275.57,275.12,274.22,275.12,270.2,271.98,274.67,276.01,263.08,271.54,275.57,280.06,261.75,269.75,270.64,271.98,260.87,,13,968,29,15.61,
06.04.19 15:56:22,14.32,275.57,276.46,279.16,275.57,276.01,275.57,281.41,276.01,275.12,274.22,275.57,269.75,271.98,274.22,276.01,262.64,271.54,275.57,280.51,261.75,269.75,271.09,271.54,260.87,,13,968,29,15.59,
06.04.19 15:56:37,14.57,275.12,276.01,278.71,275.12,276.01,275.12,280.96,276.01,274.67,273.77,274.67,269.75,271.54,273.77,275.57,262.64,271.09,275.12,280.06,261.31,270.2,270.64,271.09,260.42,,13,968,29,15.59,
06.04.19 15:56:52,14.82,274.22,276.91,278.26,275.12,275.12,275.12,280.06,275.57,274.22,274.22,275.12,269.3,271.54,273.77,275.12,262.19,271.09,275.12,279.61,260.87,270.2,270.2,271.09,260.87,,13,968,29,15.59,
06.04.19 15:57:07,15.07,274.67,276.91,278.26,275.12,275.57,275.12,280.96,276.01,274.67,273.77,275.12,269.75,271.09,273.77,275.57,262.19,271.54,275.57,280.06,261.31,269.75,270.2,271.09,260.87,,13,968,29,15.57,
06.04.19 15:57:22,15.32,275.57,276.46,278.71,275.57,275.57,274.67,280.06,275.12,274.67,273.32,275.12,269.75,271.54,273.77,275.57,262.19,271.09,274.67,280.06,261.31,269.75,270.64,271.54,260.42,,13,968,29,15.57,
06.04.19 15:57:37,15.57,274.67,276.46,278.26,274.67,274.67,275.12,280.06,275.57,274.67,273.77,274.67,268.86,271.09,273.32,275.12,262.64,271.09,274.22,279.61,260.87,269.3,270.2,270.64,260.42,,13,968,29,15.56,
06.04.19 15:57:52,15.82,274.22,276.01,278.26,275.12,275.57,275.12,280.06,275.12,274.67,273.77,274.67,269.3,270.64,272.88,275.12,262.19,271.09,274.22,279.16,260.87,269.3,270.2,271.09,260.42,,13,968,29,15.56,
06.04.19 15:58:07,16.07,274.22,275.57,277.81,275.57,274.67,275.12,279.61,275.12,274.22,273.32,274.67,269.3,271.09,273.77,274.67,261.31,271.09,274.22,278.71,260.87,269.3,269.75,270.64,260.42,,13,968,29,15.56,
06.04.19 15:58:22,16.32,274.67,276.01,277.81,274.67,274.67,274.67,280.06,275.57,273.77,273.32,274.22,269.3,270.64,273.32,274.67,262.64,271.09,273.77,278.71,260.42,269.3,269.75,270.64,260.42,,13,968,29,15.54,
06.04.19 15:58:37,16.57,274.22,275.57,278.26,275.12,275.12,273.77,279.61,275.57,274.22,272.88,274.67,268.86,270.64,272.88,275.12,261.75,270.64,273.77,279.16,260.42,268.41,269.75,270.64,260.42,,13,968,29,15.54,
06.04.19 15:58:52,16.82,273.77,275.12,277.81,274.22,274.22,274.22,279.61,274.67,273.32,272.88,273.77,268.86,270.64,272.43,274.67,261.31,270.64,274.22,278.71,260.42,268.41,269.75,270.2,259.54,,13,968,29,15.54,
06.04.19 15:59:07,17.07,273.77,275.57,277.81,274.22,273.77,273.77,279.16,274.67,272.88,272.43,273.77,268.41,270.2,271.98,274.67,261.31,270.2,273.32,278.26,259.98,268.41,269.75,270.2,259.54,,13,968,29,15.52,
06.04.19 15:59:22,17.32,274.22,275.57,277.81,274.22,274.22,273.32,278.71,274.67,273.32,272.43,273.77,267.97,270.2,271.98,274.22,261.75,270.2,273.32,278.71,259.98,268.41,269.3,269.75,259.98,,13,968,29,15.5,
06.04.19 15:59:37,17.57,273.32,275.12,276.91,274.22,274.22,273.32,279.16,274.67,273.32,272.43,273.77,268.41,270.2,271.98,274.22,261.31,270.2,273.32,278.71,259.98,268.41,269.3,269.75,259.54,,13,968,29,15.5,
06.04.19 15:59:52,17.82,272.88,274.67,277.36,273.77,274.22,273.32,279.16,274.22,272.88,272.88,273.32,267.97,269.75,271.98,274.67,260.87,269.75,273.32,278.26,259.98,268.41,268.86,269.75,259.54,,13,968,29,15.52,
06.04.19 16:00:07,18.07,273.77,275.12,277.36,274.22,273.77,273.77,279.16,274.22,273.32,272.43,273.32,268.41,270.2,271.54,274.22,260.87,269.75,272.88,278.26,259.98,268.41,269.3,269.75,259.54,,13,968,29,15.48,
06.04.19 16:00:22,18.32,273.77,274.67,276.91,274.22,273.77,273.77,279.16,274.67,273.32,271.98,273.32,268.41,269.3,271.54,273.77,261.31,269.75,273.32,278.26,259.54,268.41,268.86,269.75,259.1,,13,968,29,15.5,
06.04.19 16:00:37,18.57,273.32,274.67,277.36,273.32,273.32,273.32,279.16,275.12,272.43,272.43,273.32,268.41,269.75,271.09,273.77,261.31,269.3,273.32,277.81,259.98,267.97,269.3,269.75,259.54,,13,968,29,15.48,
06.04.19 16:00:52,18.82,272.88,274.67,276.91,272.88,273.32,272.88,278.26,274.22,271.98,271.54,272.43,267.97,269.75,271.54,273.32,260.42,268.86,272.43,277.36,259.1,267.52,268.41,268.86,259.1,,13,968,29,15.47,
06.04.19 16:01:07,19.07,273.32,274.67,276.91,273.77,272.88,273.32,278.26,274.67,272.43,271.98,272.88,267.97,269.75,271.54,273.77,260.87,269.3,272.88,278.26,259.54,267.97,268.41,269.75,259.54,,13,968,29,15.47,
06.04.19 16:01:22,19.32,272.43,274.22,276.91,272.88,272.43,272.43,278.26,274.22,272.43,271.98,272.43,267.52,269.3,271.54,273.32,260.42,268.86,272.43,277.36,259.1,268.41,268.41,269.3,258.66,,13,968,29,15.47,
06.04.19 16:01:37,19.57,273.32,274.67,276.46,273.32,273.77,273.32,278.26,274.22,272.43,272.43,272.43,267.97,269.3,271.09,273.77,260.87,269.3,272.88,278.26,259.98,267.97,268.41,269.75,258.66,,13,968,29,15.45,
06.04.19 16:01:52,19.82,272.88,273.77,276.01,273.32,273.32,272.43,277.81,273.32,272.43,271.09,272.43,267.08,268.41,270.64,272.43,260.42,268.86,271.98,277.36,258.66,267.52,268.41,268.86,259.1,,13,968,29,15.43,
06.04.19 16:02:07,20.07,272.88,274.22,276.91,273.77,272.88,272.88,277.81,273.77,271.98,271.54,272.88,267.08,269.75,271.09,273.32,260.87,269.3,272.43,277.81,259.54,267.52,268.86,268.86,259.1,,13,968,29,15.43,
06.04.19 16:02:22,20.32,273.32,274.22,276.46,272.88,273.32,272.88,278.26,273.77,272.43,271.54,272.43,267.52,268.86,271.09,272.88,260.42,268.86,272.43,277.81,259.54,268.41,268.41,268.86,259.1,,13,968,29,15.43,
06.04.19 16:02:37,20.57,272.88,275.12,276.46,272.43,272.88,272.88,278.26,273.77,271.98,271.54,271.98,267.08,268.86,270.64,272.88,259.98,267.97,271.98,276.91,258.66,267.52,268.41,268.41,258.22,,13,968,29,15.43,
06.04.19 16:02:52,20.82,272.43,273.77,276.46,273.32,272.88,272.88,278.26,273.32,272.43,271.54,272.43,267.52,268.86,270.64,273.32,260.42,268.86,271.98,277.36,259.1,267.97,268.41,268.86,258.66,,13,968,29,15.43,
06.04.19 16:03:07,21.07,272.88,274.22,276.01,272.88,273.32,272.43,277.81,273.32,271.54,271.09,271.98,267.52,268.41,270.2,272.88,260.42,268.41,271.98,276.91,258.66,267.52,267.97,268.86,258.66,,13,968,29,15.41,
06.04.19 16:03:22,21.32,271.98,274.67,276.01,272.43,272.88,272.43,276.91,272.88,271.54,271.54,271.98,267.08,268.41,269.75,272.88,259.98,268.41,271.98,276.91,258.66,267.08,267.97,268.41,258.66,,13,968,29,15.41,
06.04.19 16:03:37,21.57,272.43,274.22,276.01,272.43,272.88,271.98,277.36,272.88,271.98,271.09,271.54,266.63,267.97,270.2,272.43,259.54,267.97,271.54,276.91,258.66,267.08,267.52,267.97,258.66,,13,968,29,15.41,
06.04.19 16:03:52,21.82,272.88,274.22,276.46,272.88,271.98,271.98,276.91,273.32,271.54,271.09,271.54,266.63,268.41,270.2,271.98,259.98,268.86,271.98,276.91,258.66,267.08,267.97,268.41,258.66,,13,968,29,15.39,
06.04.19 16:04:07,22.07,272.43,274.22,276.01,273.32,272.88,272.43,277.81,273.32,271.09,271.09,272.43,266.63,268.41,270.2,271.98,259.54,267.97,271.98,276.91,258.66,267.08,267.97,268.86,258.22,,13,968,29,15.4,
06.04.19 16:04:22,22.32,271.98,274.22,275.57,272.88,271.98,271.54,276.46,272.88,271.09,270.64,271.09,266.63,267.52,270.2,271.54,259.54,267.52,271.09,276.46,258.22,267.08,267.52,267.97,257.78,,13,968,29,15.39,
06.04.19 16:04:37,22.57,271.54,273.77,275.12,271.98,271.98,271.54,276.91,272.88,271.09,270.64,271.54,266.19,267.97,269.3,271.98,259.54,267.97,271.54,276.46,258.66,266.63,267.08,268.41,258.22,,13,968,29,15.39,
06.04.19 16:04:52,22.82,271.09,273.32,275.57,272.88,271.54,271.98,276.91,272.88,271.09,270.2,271.09,266.63,267.52,269.3,271.54,259.54,267.52,271.09,276.01,258.22,266.63,267.08,267.97,258.22,,13,968,29,15.38,
06.04.19 16:05:07,23.07,271.98,272.88,275.57,271.54,271.98,272.43,277.36,273.32,270.64,270.2,271.09,266.63,268.41,269.3,271.98,259.54,267.52,271.09,276.46,258.22,266.63,267.52,267.97,258.22,,13,968,29,15.38,
06.04.19 16:05:22,23.32,271.54,273.32,275.57,272.43,271.98,271.54,276.46,271.98,271.09,270.2,270.64,265.74,267.52,268.86,271.98,259.1,267.52,270.64,276.46,257.78,266.63,267.08,267.52,257.33,,13,968,29,15.36,
06.04.19 16:05:37,23.57,271.54,273.32,275.12,271.98,270.64,271.09,276.01,271.98,270.64,270.2,271.09,266.19,267.08,268.86,271.09,259.1,267.52,270.64,276.01,257.78,266.63,267.08,267.52,257.78,,13,968,29,15.36,
06.04.19 16:05:52,23.82,271.54,271.98,275.57,271.98,271.09,271.09,276.46,271.98,270.64,269.75,270.64,266.19,267.08,268.86,271.54,259.1,267.08,270.64,275.57,258.22,266.63,266.63,267.52,257.33,,13,968,29,15.36,
06.04.19 16:06:07,24.07,271.54,273.32,274.67,271.98,271.98,271.09,276.46,272.43,270.2,269.3,270.64,266.19,267.52,268.41,271.54,259.1,267.52,270.2,276.01,257.78,265.74,267.08,267.08,257.78,,13,968,29,15.34,
06.04.19 16:06:22,24.32,270.64,273.32,274.22,271.54,270.64,271.09,276.46,271.98,269.75,269.75,270.64,265.74,267.08,268.86,271.54,258.66,267.52,270.2,276.01,257.33,266.19,266.63,267.08,257.33,,13,968,29,15.34,
06.04.19 16:06:37,24.57,270.64,273.77,274.67,272.43,270.64,270.64,276.01,272.43,270.2,269.3,270.64,266.19,267.08,268.41,271.09,259.1,266.63,270.2,274.67,257.33,265.74,266.63,267.52,257.78,,13,968,29,15.32,
06.04.19 16:06:52,24.82,271.98,271.98,275.12,272.88,271.09,271.09,276.01,272.43,270.2,269.75,270.64,265.74,267.08,268.41,271.09,258.66,267.52,270.64,275.57,257.78,266.19,266.63,267.08,257.78,,13,968,29,15.32,
