Measurement Name :,20190402_resp_1_T1,,Generated On :,"02/04/2019, 14:24:14",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
02.04.19 13:50:35,0.03,270.2,286.39,284.58,290.02,292.3,278.71,294.12,287.75,290.02,291.84,284.58,285.03,292.75,285.48,290.48,276.01,283.67,292.75,274.22,266.19,278.71,285.93,285.03,272.88,,13,968,29,14.93,
02.04.19 13:50:51,0.3,267.08,284.12,282.77,288.66,289.57,276.46,292.3,285.93,287.3,290.48,283.22,283.67,290.02,284.58,288.66,273.77,281.41,290.48,272.43,263.97,276.46,283.67,283.22,270.2,,13,968,29,15.04,
02.04.19 13:51:06,0.55,264.85,282.77,281.86,286.39,288.66,275.57,290.93,284.12,285.48,289.57,282.32,282.32,288.66,283.22,287.75,272.88,280.06,289.11,271.09,262.64,275.12,281.86,281.86,269.75,,13,968,29,15.11,
02.04.19 13:51:21,0.8,263.08,280.96,280.51,285.03,287.3,273.77,290.48,282.77,284.12,288.2,280.96,280.51,286.84,282.32,286.39,271.54,278.71,288.66,270.2,261.75,273.77,280.51,280.51,268.41,,13,968,29,15.18,
02.04.19 13:51:36,1.05,262.19,280.51,279.61,284.58,285.93,273.32,289.57,281.86,282.77,287.3,280.51,280.06,285.93,281.41,285.93,270.64,277.81,287.75,269.3,260.42,272.43,279.16,279.61,267.52,,13,968,29,15.22,
02.04.19 13:51:51,1.3,260.87,278.71,278.71,282.77,284.58,271.98,288.2,280.51,280.96,286.39,279.16,278.71,284.12,280.06,285.03,268.86,276.01,286.39,268.41,259.1,271.54,278.26,278.26,266.63,,13,968,29,15.27,
02.04.19 13:52:06,1.55,259.54,278.71,277.81,282.32,283.67,271.09,288.2,280.06,280.06,285.48,278.71,278.26,283.22,279.61,283.67,268.86,275.12,285.93,267.97,258.66,270.2,277.36,277.36,266.19,,13,968,29,15.31,
02.04.19 13:52:21,1.8,258.22,276.91,277.36,281.41,281.86,270.2,286.84,279.16,279.16,285.03,278.26,276.91,282.32,278.71,283.22,268.41,274.22,285.03,267.08,257.78,269.75,276.91,276.91,265.3,,13,968,29,15.34,
02.04.19 13:52:36,2.05,256.89,276.91,276.46,280.51,281.41,269.3,286.84,278.26,278.26,284.12,277.36,276.91,281.41,278.26,282.32,267.52,273.32,283.67,266.19,256.45,269.3,276.01,276.01,264.41,,13,968,29,15.38,
02.04.19 13:52:51,2.3,257.33,275.57,276.46,280.06,280.51,268.41,285.93,277.36,277.36,283.67,276.91,276.01,280.51,277.36,281.86,267.08,272.43,283.22,266.19,256.01,268.41,275.57,275.57,264.41,,13,968,29,15.39,
02.04.19 13:53:06,2.55,256.89,275.57,276.01,279.61,280.51,267.97,285.48,277.36,276.46,283.22,276.46,275.57,279.61,277.36,281.41,266.63,271.98,282.77,266.19,255.57,268.41,275.12,275.57,264.41,,13,968,29,15.43,
02.04.19 13:53:21,2.8,256.01,275.12,275.57,278.71,279.16,267.52,284.58,276.46,275.57,282.32,275.57,274.67,279.16,276.01,280.96,266.19,271.54,281.86,265.74,255.13,267.08,274.22,274.67,263.08,,13,968,29,15.43,
02.04.19 13:53:36,3.05,255.57,274.67,275.12,278.71,278.71,266.63,284.58,276.01,275.12,281.86,275.57,274.67,278.26,276.01,280.06,265.3,270.64,281.86,265.3,254.25,266.63,273.77,274.22,263.08,,13,968,29,15.47,
02.04.19 13:53:51,3.3,255.13,274.67,274.67,278.71,278.26,266.19,284.12,276.01,274.22,281.41,275.12,274.67,277.81,275.57,280.06,265.3,270.2,280.96,264.85,254.25,267.08,273.32,274.22,263.52,,13,968,29,15.5,
02.04.19 13:54:06,3.55,254.69,273.77,274.67,277.81,277.81,264.85,282.77,275.57,273.32,281.41,274.67,273.77,276.91,275.12,279.61,264.85,269.3,280.51,264.41,254.25,265.74,272.88,273.77,262.64,,13,968,29,15.5,
02.04.19 13:54:21,3.8,254.25,274.22,274.22,278.26,277.81,264.41,283.67,274.67,273.77,280.51,274.67,273.32,276.91,274.67,279.16,264.85,269.3,280.51,264.41,252.94,265.74,272.43,272.88,262.64,,13,968,29,15.52,
02.04.19 13:54:36,4.05,254.25,272.88,273.77,277.36,276.91,264.41,283.22,274.67,272.88,280.06,274.22,272.88,276.01,274.22,278.26,264.85,268.41,280.06,264.41,252.94,266.19,271.98,272.88,262.19,,13,968,29,15.52,
02.04.19 13:54:51,4.3,253.81,272.43,273.32,276.91,276.01,264.41,282.32,274.22,272.43,280.51,273.77,273.32,275.57,273.77,277.81,263.52,267.97,278.71,263.97,252.94,265.3,271.98,272.88,262.19,,13,968,29,15.54,
02.04.19 13:55:06,4.55,253.81,272.43,273.32,277.36,275.57,263.52,282.77,274.22,271.98,279.61,273.32,272.88,275.57,273.77,277.81,263.97,267.97,279.61,263.97,252.06,264.85,271.98,272.88,261.31,,13,968,29,15.57,
02.04.19 13:55:21,4.8,253.38,271.98,272.88,276.91,275.57,262.64,282.32,273.77,271.09,279.16,272.43,272.43,274.67,272.88,276.91,263.52,267.52,278.26,263.52,252.06,264.85,271.09,272.43,261.31,,13,968,29,15.57,
02.04.19 13:55:36,5.05,253.38,271.54,272.88,276.46,275.12,263.08,282.32,273.77,271.09,279.16,272.88,272.43,275.12,272.88,276.91,263.08,267.52,278.26,263.97,251.62,264.85,271.09,271.54,261.75,,13,968,29,15.57,
02.04.19 13:55:51,5.3,252.94,271.54,272.88,276.91,275.12,262.19,281.41,273.32,270.64,278.71,272.88,271.98,274.22,272.43,276.46,263.08,267.08,278.26,263.08,251.18,264.41,270.64,271.98,260.87,,13,968,29,15.59,
02.04.19 13:56:06,5.55,253.38,271.09,272.43,276.46,274.67,262.19,281.41,273.77,270.64,278.71,272.88,271.54,274.22,272.43,276.46,262.64,266.63,277.81,263.52,251.18,264.41,270.64,271.54,261.31,,13,968,29,15.59,
02.04.19 13:56:21,5.8,252.94,271.09,272.88,276.46,274.22,261.31,281.41,273.32,270.2,278.71,271.98,271.54,273.77,272.43,276.46,262.64,266.19,277.81,263.08,251.18,263.97,270.64,271.98,261.31,,13,968,29,15.61,
02.04.19 13:56:36,6.05,253.38,271.09,272.43,276.01,273.32,260.87,280.96,272.88,269.75,278.26,271.98,271.98,273.77,271.54,276.01,262.64,265.74,276.91,263.08,250.74,263.97,270.2,271.98,261.31,,13,968,29,15.61,
02.04.19 13:56:51,6.3,253.81,271.09,272.43,276.01,274.22,260.87,280.51,272.88,269.75,278.26,271.98,271.54,273.77,271.98,276.01,262.64,265.74,277.36,263.08,251.18,264.41,270.64,271.98,261.75,,13,968,29,15.61,
02.04.19 13:57:06,6.55,252.94,271.09,271.98,276.01,273.32,260.42,280.51,272.43,269.3,277.36,271.09,271.09,273.32,271.54,275.57,261.75,264.85,276.91,262.64,250.74,263.52,269.75,271.54,261.31,,13,968,29,15.61,
02.04.19 13:57:22,6.82,253.81,270.2,271.98,276.01,272.88,260.42,280.51,272.43,269.3,277.81,271.54,271.09,273.32,271.54,275.12,262.19,265.3,276.91,262.64,249.87,263.97,269.75,271.09,261.31,,13,968,29,15.61,
02.04.19 13:57:37,7.07,253.38,270.64,271.98,276.01,272.88,259.98,280.96,272.43,268.41,277.81,271.09,271.09,273.32,271.09,275.12,262.19,265.3,276.46,262.64,250.31,263.52,269.75,271.09,261.31,,13,968,29,15.61,
02.04.19 13:57:52,7.32,253.38,270.2,271.09,275.57,272.88,259.98,280.06,272.43,268.41,277.36,271.09,270.64,272.43,270.64,275.12,261.31,265.3,276.01,262.19,249.43,263.52,268.86,270.2,260.42,,13,968,29,15.63,
02.04.19 13:58:07,7.57,253.81,270.2,271.54,276.01,272.88,259.54,280.51,272.43,268.86,277.36,270.64,271.54,272.88,271.09,275.12,262.19,264.85,276.46,262.19,249.87,263.52,269.3,271.54,261.31,,13,968,29,15.64,
02.04.19 13:58:22,7.82,253.38,269.75,271.54,275.57,272.43,258.66,280.06,271.09,267.97,276.91,270.64,270.2,272.43,270.2,274.22,261.31,264.41,276.01,261.75,249.43,263.08,269.3,270.64,260.42,,13,968,29,15.64,
02.04.19 13:58:37,8.07,253.81,269.3,271.09,275.12,271.98,258.22,279.61,271.54,267.97,276.46,270.2,270.2,271.98,270.2,274.22,260.87,264.41,276.01,261.31,249.87,263.08,268.86,270.2,260.87,,13,968,29,15.64,
02.04.19 13:58:52,8.32,253.81,269.75,271.09,275.12,272.43,258.66,279.61,271.98,268.41,276.91,270.64,270.64,271.98,270.2,274.67,261.31,264.41,276.01,261.75,249.43,262.64,268.86,271.09,260.87,,13,968,29,15.64,
02.04.19 13:59:07,8.57,254.25,269.3,270.64,275.12,271.54,257.78,279.16,271.09,267.52,276.46,269.75,270.2,271.54,269.75,274.22,261.31,263.52,275.57,260.87,249.43,263.08,268.41,270.64,260.42,,13,968,29,15.64,
02.04.19 13:59:22,8.82,254.25,269.3,271.09,275.57,271.54,257.78,279.61,271.54,267.97,276.46,270.64,270.2,271.98,269.75,274.67,260.87,263.97,275.57,261.31,248.99,262.64,268.86,270.64,260.42,,13,968,29,15.64,
02.04.19 13:59:37,9.07,255.57,269.3,271.09,275.57,271.98,257.33,279.16,271.98,267.52,276.46,269.75,270.64,271.98,270.2,274.22,260.87,263.97,275.12,261.31,249.43,263.08,268.86,270.64,260.42,,13,968,29,15.64,
02.04.19 13:59:52,9.32,254.69,268.86,270.2,275.12,271.54,256.89,278.26,271.09,267.08,276.01,268.86,269.75,270.64,269.3,273.32,259.98,263.08,275.12,260.42,248.56,262.19,267.97,270.2,259.54,,13,968,29,15.64,
02.04.19 14:00:07,9.57,255.57,268.86,270.64,274.67,271.54,256.89,279.61,271.54,267.52,276.01,269.3,270.2,271.09,269.3,273.77,259.98,263.52,275.12,260.87,248.99,262.19,267.97,269.75,259.98,,13,968,29,15.65,
02.04.19 14:00:22,9.82,255.57,268.86,271.09,275.12,271.09,256.45,279.61,271.54,267.52,276.01,268.86,269.75,271.54,269.3,273.32,260.42,262.64,275.12,259.98,248.12,262.64,267.97,270.2,259.98,,13,968,29,15.65,
02.04.19 14:00:37,10.07,255.57,268.86,270.2,274.67,270.64,256.01,278.71,271.09,267.08,275.57,268.86,269.3,270.64,268.41,272.88,259.98,262.64,274.22,259.98,248.56,262.19,267.97,269.75,259.98,,13,968,29,15.65,
02.04.19 14:00:53,10.33,255.57,267.97,270.2,274.22,271.09,256.01,278.71,270.64,266.63,275.12,268.86,269.3,270.64,268.86,273.32,259.98,262.64,274.67,259.54,248.12,261.75,267.52,269.3,259.98,,13,968,29,15.64,
02.04.19 14:01:08,10.58,256.01,267.97,270.2,274.67,270.2,255.57,278.26,270.64,266.63,275.12,268.41,269.3,270.64,268.41,272.88,259.98,262.19,274.67,259.1,248.56,262.19,267.52,269.3,259.54,,13,968,29,15.64,
02.04.19 14:01:23,10.83,256.45,268.86,269.75,274.67,270.64,255.57,278.71,270.2,266.63,275.12,268.86,269.3,270.64,268.41,272.88,259.98,262.64,274.22,258.66,248.12,262.19,267.52,269.75,259.98,,13,968,29,15.64,
02.04.19 14:01:38,11.08,256.45,267.97,269.3,274.67,269.75,255.13,278.26,270.2,266.63,275.12,267.97,269.3,270.64,267.97,272.43,259.54,261.75,274.22,259.1,247.25,261.31,267.08,269.3,259.54,,13,968,29,15.65,
02.04.19 14:01:53,11.33,256.45,268.86,270.2,275.12,269.75,254.69,278.26,270.2,266.63,275.12,268.86,269.3,270.64,268.41,272.88,259.98,262.19,274.22,259.1,248.12,262.19,267.52,269.3,259.54,,13,968,29,15.64,
02.04.19 14:02:08,11.58,256.01,267.97,269.3,274.67,269.75,254.69,278.26,270.2,266.63,275.12,268.41,268.86,270.2,268.41,272.43,259.98,261.75,274.22,258.66,247.68,261.75,267.08,269.3,259.98,,13,968,29,15.64,
02.04.19 14:02:23,11.83,256.45,267.52,269.3,274.22,270.2,254.69,278.26,270.64,266.63,274.67,267.97,268.86,270.2,268.41,271.98,259.1,261.75,273.77,258.22,246.81,261.31,267.08,268.86,259.54,,13,968,29,15.64,
02.04.19 14:02:38,12.08,256.45,267.52,268.86,274.22,269.75,253.81,277.81,270.2,266.19,274.22,267.52,268.41,269.75,267.97,271.98,259.1,261.31,273.77,257.78,246.81,261.31,267.08,268.86,259.54,,13,968,29,15.64,
02.04.19 14:02:53,12.33,256.89,267.52,268.86,274.22,269.75,254.25,277.81,269.75,266.19,274.67,267.52,268.86,269.3,267.97,272.43,258.66,261.75,273.32,257.33,246.81,261.31,266.63,268.41,259.1,,13,968,29,15.64,
02.04.19 14:03:08,12.58,256.89,267.52,269.3,274.22,269.3,253.38,277.81,270.2,266.19,274.67,267.97,268.41,269.3,267.52,271.54,258.66,261.31,273.32,257.33,246.81,261.31,266.63,268.41,259.1,,13,968,29,15.64,
02.04.19 14:03:23,12.83,256.89,267.52,268.86,273.77,268.86,253.38,277.81,269.3,266.19,274.22,267.52,268.41,269.3,267.52,271.98,259.1,261.31,272.88,256.89,246.37,261.31,266.63,268.86,259.54,,13,968,29,15.64,
02.04.19 14:03:38,13.08,256.89,267.08,269.3,274.22,269.3,252.94,277.36,269.75,266.19,274.22,267.08,268.41,269.3,267.08,271.98,259.1,260.87,272.88,256.89,246.81,260.87,266.63,268.41,259.1,,13,968,29,15.64,
02.04.19 14:03:53,13.33,256.45,266.63,268.41,273.32,268.41,252.5,277.36,268.86,265.74,273.77,266.19,267.52,268.86,266.63,271.09,258.22,260.42,271.98,256.45,245.94,260.87,266.19,268.41,259.1,,13,968,29,15.64,
02.04.19 14:04:08,13.58,256.89,266.63,268.86,273.77,268.41,252.94,277.36,269.3,266.19,273.77,266.63,267.52,268.86,267.08,271.09,258.66,260.87,272.88,256.45,246.81,260.87,266.63,267.97,258.66,,13,968,29,15.61,
02.04.19 14:04:23,13.83,256.89,266.63,267.97,274.22,267.97,252.5,277.36,269.3,266.19,273.77,266.63,267.97,268.86,266.63,270.64,258.22,259.98,272.88,256.01,245.94,260.87,265.74,267.52,259.1,,13,968,29,15.61,
02.04.19 14:04:38,14.08,257.33,266.63,268.41,274.22,268.41,252.5,277.36,269.3,266.19,273.77,266.63,268.41,268.86,267.08,271.09,258.66,260.42,272.88,256.01,246.37,260.87,266.19,268.41,259.1,,13,968,29,15.61,
02.04.19 14:04:53,14.33,256.45,266.63,268.41,273.77,268.41,252.06,276.91,269.3,266.19,273.32,266.19,267.97,268.86,267.08,270.64,258.66,259.98,272.43,256.01,245.94,260.42,266.19,267.97,258.66,,13,968,29,15.61,
02.04.19 14:05:08,14.58,257.33,266.63,268.41,273.77,268.41,251.62,276.91,268.41,265.74,273.32,266.19,267.52,268.41,266.63,271.09,258.22,259.98,272.43,255.57,245.94,260.42,265.74,267.97,258.66,,13,968,29,15.59,
02.04.19 14:05:23,14.83,257.33,266.63,268.41,273.77,267.97,251.62,276.91,269.3,266.19,273.77,266.19,267.52,268.41,266.63,270.64,258.22,259.98,272.43,255.13,245.94,260.42,265.3,268.41,258.66,,13,968,29,15.59,
02.04.19 14:05:38,15.08,256.89,266.19,267.97,273.32,267.97,251.62,276.91,268.41,265.74,272.88,265.74,267.52,267.97,266.19,270.64,257.78,259.54,272.43,254.69,245.5,260.42,265.3,267.52,258.66,,13,968,29,15.59,
02.04.19 14:05:53,15.33,257.33,266.19,267.97,273.32,267.97,251.62,276.91,267.97,265.3,273.32,265.74,267.97,267.97,266.19,270.2,257.78,259.98,271.98,254.25,245.5,260.42,265.74,267.52,258.22,,13,968,29,15.59,
02.04.19 14:06:08,15.58,257.33,266.63,268.41,273.77,267.52,251.18,276.91,268.86,265.3,273.77,266.19,267.08,268.41,266.19,270.2,257.78,259.1,272.43,254.69,245.5,260.42,265.3,267.97,258.66,,13,968,29,15.59,
02.04.19 14:06:23,15.83,256.89,265.74,267.97,273.32,267.08,250.31,276.46,267.97,264.85,273.32,265.3,267.08,267.97,266.19,269.75,257.33,259.54,271.54,253.38,245.07,259.98,264.85,267.52,257.78,,13,968,29,15.59,
02.04.19 14:06:38,16.08,257.78,266.19,267.52,273.77,267.52,250.74,276.46,268.41,265.74,273.32,265.74,267.08,267.97,265.74,270.2,257.33,259.54,271.98,253.81,245.07,259.54,265.3,267.52,258.22,,13,968,29,15.57,
02.04.19 14:06:54,16.35,256.89,265.74,267.52,273.32,267.52,250.74,276.46,267.97,264.85,272.88,265.3,267.08,267.52,265.74,269.3,257.33,258.66,271.09,252.94,244.63,259.54,264.85,267.08,257.78,,13,968,29,15.59,
02.04.19 14:07:09,16.6,257.33,265.74,267.97,273.32,267.52,250.74,276.46,268.41,265.3,272.88,265.3,267.08,267.52,266.19,270.2,257.78,259.1,271.98,253.38,245.07,259.98,264.85,267.52,258.22,,13,968,29,15.57,
02.04.19 14:07:24,16.85,256.89,265.3,266.63,272.88,267.08,249.87,276.01,267.52,263.97,272.88,264.41,266.63,267.08,264.85,269.3,256.89,258.22,271.09,252.94,244.2,259.54,264.41,266.63,257.78,,13,968,29,15.57,
02.04.19 14:07:39,17.1,256.89,265.3,267.52,272.88,267.52,250.31,276.46,267.97,264.41,272.88,264.85,267.08,267.97,265.3,270.2,257.33,258.66,271.09,252.94,244.63,259.98,264.85,267.08,258.66,,13,968,29,15.56,
02.04.19 14:07:54,17.35,257.33,265.74,267.52,272.88,266.63,250.31,276.01,267.97,264.85,272.43,264.85,266.63,267.08,265.3,269.75,256.89,258.66,271.54,252.94,244.63,259.54,264.85,267.52,258.66,,13,968,29,15.56,
02.04.19 14:08:09,17.6,257.33,264.85,267.08,272.88,267.08,249.43,276.46,267.97,264.41,272.43,264.85,266.63,267.52,264.85,269.3,256.89,258.22,271.09,252.5,244.2,259.1,264.41,267.08,257.78,,13,968,29,15.56,
02.04.19 14:08:24,17.85,257.33,264.85,267.08,272.88,266.63,249.43,276.01,267.08,264.85,272.43,264.85,266.63,267.08,264.85,268.86,256.45,258.22,271.09,252.06,244.2,259.54,263.97,266.19,257.33,,13,968,29,15.56,
02.04.19 14:08:40,18.12,256.89,264.85,267.08,273.32,266.19,249.43,276.01,267.52,264.41,272.43,264.41,266.19,267.08,264.85,268.86,256.45,258.22,270.64,252.06,244.2,259.1,263.97,266.19,257.78,,13,968,29,15.54,
02.04.19 14:08:55,18.37,256.89,264.85,266.19,272.88,266.63,248.56,275.57,266.63,263.52,271.98,263.97,266.63,266.63,263.97,268.86,256.01,257.33,270.64,251.62,243.76,258.66,263.52,266.19,257.33,,13,968,29,15.54,
02.04.19 14:09:10,18.62,257.33,264.85,266.63,272.88,267.08,248.99,276.01,267.52,264.41,272.43,264.41,266.19,267.08,264.85,268.86,256.45,257.78,271.09,252.06,244.2,259.1,264.41,267.08,257.78,,13,968,29,15.52,
02.04.19 14:09:25,18.87,256.89,264.41,266.19,272.43,266.19,248.12,275.12,266.63,263.52,271.98,263.08,265.74,266.19,263.52,268.41,256.01,256.89,270.2,250.74,243.76,258.22,263.52,265.74,257.33,,13,968,29,15.52,
02.04.19 14:09:40,19.12,256.89,265.3,266.63,272.88,266.63,248.56,275.57,267.08,264.41,271.98,263.52,266.19,266.63,264.41,268.41,256.01,257.78,270.64,251.18,244.2,259.1,263.97,266.19,257.33,,13,968,29,15.52,
02.04.19 14:09:55,19.37,257.33,264.85,267.08,272.88,266.63,248.56,276.01,267.52,264.41,271.98,263.97,266.19,267.52,264.85,268.86,256.45,257.33,270.64,251.18,244.2,259.1,263.97,266.19,257.33,,13,968,29,15.52,
02.04.19 14:10:10,19.62,256.89,264.41,266.19,272.43,266.19,248.12,275.57,267.08,263.97,271.54,263.52,265.74,266.63,263.97,268.86,255.57,257.33,270.2,250.74,243.33,258.66,263.52,265.74,257.33,,13,968,29,15.52,
02.04.19 14:10:25,19.87,256.89,263.97,266.63,271.98,266.19,247.68,275.57,266.19,263.52,271.54,263.08,265.74,266.19,263.97,267.97,255.13,256.89,269.75,250.31,243.33,258.66,263.52,265.74,256.89,,13,968,29,15.52,
02.04.19 14:10:40,20.12,257.33,264.41,266.63,272.88,266.19,247.68,275.57,266.63,263.97,271.54,263.08,266.19,266.19,263.97,268.41,256.01,256.89,269.75,250.31,243.76,259.1,263.52,265.74,257.33,,13,968,29,15.52,
02.04.19 14:10:55,20.37,257.33,264.41,266.19,272.43,266.19,246.81,275.12,266.63,263.08,271.54,263.08,265.74,266.19,263.52,267.52,255.13,256.45,269.75,249.87,242.89,258.22,263.08,266.19,257.33,,13,968,29,15.52,
02.04.19 14:11:10,20.62,256.89,264.41,266.19,271.98,265.3,246.81,275.12,266.19,263.52,271.09,263.08,265.3,265.74,263.52,267.52,255.57,256.45,269.75,249.87,244.2,258.22,263.08,265.74,256.89,,13,968,29,15.5,
02.04.19 14:11:26,20.88,256.89,263.97,266.63,272.43,265.74,246.81,274.67,266.19,263.08,271.54,262.19,265.74,266.19,263.08,267.97,254.69,256.45,269.3,248.99,243.76,258.22,263.08,265.3,256.89,,13,968,29,15.5,
02.04.19 14:11:41,21.13,256.89,263.97,265.74,272.43,265.74,246.81,275.12,266.63,263.08,271.54,262.64,265.74,266.19,263.08,267.97,255.13,256.45,269.3,249.43,243.76,258.22,262.64,265.74,256.89,,13,968,29,15.47,
02.04.19 14:11:56,21.38,256.89,263.97,266.19,272.43,265.74,246.81,275.57,266.19,263.52,271.54,262.64,265.74,266.19,263.52,267.97,255.13,256.89,269.3,249.43,244.2,258.22,263.08,265.74,256.89,,13,968,29,15.48,
02.04.19 14:12:11,21.63,256.89,263.52,265.3,271.98,265.3,245.94,274.67,265.74,262.64,271.09,262.19,264.85,265.3,263.08,267.52,255.13,256.01,269.3,249.43,243.76,257.78,263.08,265.3,256.89,,13,968,29,15.47,
02.04.19 14:12:26,21.88,256.89,263.97,265.3,271.54,264.85,246.37,274.67,265.3,262.64,270.64,262.19,264.85,265.3,263.08,267.52,254.69,256.01,268.86,248.12,243.76,257.78,262.64,265.3,256.45,,13,968,29,15.45,
02.04.19 14:12:41,22.13,256.45,262.64,265.3,271.54,264.85,245.94,274.22,265.74,262.19,270.64,261.75,264.85,265.3,262.64,267.08,253.81,255.57,268.86,248.12,243.76,257.78,262.19,264.85,256.01,,13,968,29,15.47,
02.04.19 14:12:56,22.38,256.89,263.52,265.3,271.98,264.85,245.94,275.12,265.74,262.64,271.09,261.75,264.85,265.74,263.08,267.08,254.25,255.57,268.86,248.12,244.2,257.33,262.64,265.3,256.89,,13,968,29,15.47,
02.04.19 14:13:11,22.63,256.89,263.52,265.74,272.43,264.85,245.5,274.22,265.74,262.64,271.09,262.19,264.85,265.3,263.08,267.52,254.25,256.01,268.86,248.12,244.63,257.78,262.64,265.3,256.45,,13,968,29,15.45,
02.04.19 14:13:26,22.88,256.45,263.08,265.3,271.09,264.85,245.5,274.22,265.74,262.19,270.64,261.75,264.85,265.3,263.08,266.63,254.25,255.57,268.41,247.68,244.2,257.33,262.19,264.85,256.89,,13,968,29,15.45,
02.04.19 14:13:41,23.13,256.45,263.08,264.85,271.54,264.41,245.07,274.22,265.3,262.19,270.64,261.75,264.85,264.85,262.19,266.63,254.25,255.13,268.41,247.68,244.63,257.33,261.75,265.3,255.57,,13,968,29,15.43,
02.04.19 14:13:56,23.38,256.45,262.64,264.85,271.54,264.41,244.63,273.77,264.85,262.19,270.2,260.87,263.97,264.41,262.19,266.63,253.81,255.13,267.97,247.25,244.2,257.33,261.75,264.85,255.57,,13,968,29,15.43,
02.04.19 14:14:12,23.65,256.89,262.19,264.85,271.54,264.41,244.63,273.77,265.3,262.19,270.2,261.31,264.41,264.85,262.19,266.63,254.25,255.13,268.86,247.25,245.5,257.78,261.75,264.85,255.57,,13,968,29,15.43,
02.04.19 14:14:27,23.9,256.45,262.64,264.41,271.09,263.97,244.2,273.77,264.85,262.19,270.2,260.87,263.97,264.41,261.75,266.63,253.81,255.13,267.97,246.81,245.07,257.33,261.75,264.85,255.57,,13,968,29,15.43,
02.04.19 14:14:42,24.15,257.33,263.08,265.3,271.54,264.41,245.07,274.22,265.74,262.19,270.64,261.31,263.97,264.85,262.19,266.63,254.25,255.57,268.41,247.25,245.94,257.33,262.19,264.85,256.45,,13,968,29,15.43,
02.04.19 14:14:57,24.4,256.45,263.08,264.41,271.09,264.41,244.2,273.77,265.3,261.31,269.75,260.87,263.97,264.41,261.75,266.63,253.38,255.13,267.97,246.37,245.5,257.33,261.31,264.41,255.57,,13,968,29,15.41,
02.04.19 14:15:12,24.65,256.01,261.75,264.41,270.64,263.97,243.76,273.32,264.41,261.75,269.75,260.42,263.52,264.41,261.31,265.74,253.38,254.25,267.97,245.94,245.94,256.45,261.31,263.52,255.57,,13,968,29,15.39,
02.04.19 14:15:27,24.9,256.45,262.19,264.85,271.54,263.97,243.76,273.77,264.85,261.31,269.75,260.87,264.41,264.85,261.75,265.74,253.38,254.69,267.97,245.94,245.94,256.45,261.75,264.41,256.01,,13,968,29,15.4,
