Measurement Name :,20190325_resp_2_T1,,Generated On :,"25/03/2019, 16:16:11",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
25.03.19 15:44:02,0.55,293.51,290.24,289.31,295.38,300.06,295.85,295.85,294.44,296.31,297.25,301,296.78,295.38,296.31,301.47,286.53,291.18,296.78,298.66,282.36,294.91,298.66,301,286.99,,12,968,29,13.75,
25.03.19 15:44:17,0.8,291.18,288.38,286.99,293.98,297.72,293.98,294.91,293.51,294.91,295.85,300.06,295.38,293.04,294.91,300.06,285.14,288.85,295.38,297.25,280.98,293.04,297.25,299.6,285.14,,12,968,29,13.84,
25.03.19 15:44:32,1.05,289.78,287.46,285.6,293.04,296.78,292.57,293.51,292.11,293.98,295.38,299.13,293.98,291.64,294.44,298.66,284.21,287.92,294.44,296.31,279.59,291.64,295.85,298.19,283.75,,12,968,29,13.89,
25.03.19 15:44:47,1.3,287.92,285.14,283.75,291.18,294.44,291.64,291.64,290.71,292.11,293.98,297.25,293.04,290.24,293.04,297.25,282.82,286.06,292.57,294.44,277.75,290.24,294.44,296.78,281.9,,12,968,29,13.95,
25.03.19 15:45:02,1.55,286.99,284.67,282.82,289.78,292.57,290.24,291.18,290.24,291.64,293.04,296.78,291.64,288.85,292.11,296.78,281.9,285.14,292.11,293.98,276.83,289.31,293.51,295.85,280.98,,12,968,29,13.97,
25.03.19 15:45:17,1.8,286.06,283.75,281.9,289.31,292.57,289.78,290.71,288.85,290.24,292.11,296.31,291.18,287.92,291.64,295.85,280.98,284.21,291.64,293.51,276.37,288.85,292.11,295.38,280.51,,12,968,29,14.02,
25.03.19 15:45:32,2.05,284.21,281.9,280.51,287.92,289.78,288.85,289.31,287.92,288.85,290.71,294.44,290.24,286.06,290.24,294.44,280.05,282.36,289.31,291.64,274.53,286.99,291.18,293.98,279.13,,12,968,29,14.06,
25.03.19 15:45:47,2.3,284.21,281.9,280.51,287.46,290.24,287.92,288.38,287.46,288.38,290.24,293.98,289.78,285.6,289.78,293.98,279.59,282.36,289.31,291.64,274.08,287.46,290.71,293.04,278.67,,12,968,29,14.07,
25.03.19 15:46:02,2.55,283.29,280.51,279.59,286.53,289.78,286.53,288.38,286.99,287.92,289.78,293.51,288.85,285.6,289.31,292.57,278.67,281.44,288.85,290.71,274.08,286.06,290.24,292.57,278.21,,12,968,29,14.11,
25.03.19 15:46:17,2.8,282.36,280.98,279.59,285.6,288.85,286.53,287.92,286.06,287.46,288.85,293.04,287.92,284.67,288.85,292.57,278.21,280.51,288.38,290.24,272.7,286.06,289.78,292.11,277.29,,12,968,29,14.14,
25.03.19 15:46:32,3.05,281.9,280.51,278.67,285.6,287.92,286.53,286.99,285.6,286.53,288.85,292.57,288.38,284.21,288.38,292.11,277.75,280.51,287.46,289.78,272.7,285.14,289.31,292.11,277.75,,12,968,29,14.15,
25.03.19 15:46:47,3.3,282.36,280.51,279.59,285.6,287.46,285.6,286.99,285.6,286.53,288.85,292.11,287.46,284.21,288.38,291.64,277.29,280.05,286.99,289.31,272.24,285.6,289.31,291.64,277.29,,12,968,29,14.18,
25.03.19 15:47:02,3.55,281.44,280.05,278.21,284.21,286.99,284.67,285.6,284.67,285.14,287.46,290.71,286.53,282.36,286.99,290.71,276.37,279.13,286.06,288.38,270.87,284.21,288.38,291.18,276.83,,12,968,29,14.2,
25.03.19 15:47:17,3.8,280.51,278.67,278.21,284.67,286.53,284.21,285.6,284.21,285.14,286.99,290.71,286.53,282.36,286.53,290.24,275.91,278.67,285.6,287.92,270.41,284.21,287.92,290.71,276.37,,12,968,29,14.22,
25.03.19 15:47:32,4.05,280.51,279.13,278.21,284.21,286.53,284.21,286.06,284.67,284.67,286.99,290.24,286.53,281.9,286.06,290.24,276.37,278.21,285.6,287.92,270.87,284.67,287.92,290.71,276.37,,12,968,29,14.23,
25.03.19 15:47:47,4.3,280.05,278.21,277.29,283.75,285.14,283.75,285.6,283.75,284.21,286.99,289.31,285.6,281.44,285.6,289.78,276.37,277.75,284.67,286.99,269.5,284.21,287.46,290.24,276.37,,12,968,29,14.25,
25.03.19 15:48:02,4.55,280.51,277.75,277.75,283.75,285.14,283.29,285.6,283.75,284.21,286.06,289.31,286.06,280.98,285.6,289.31,275.45,278.21,285.14,286.53,269.96,284.21,286.99,289.78,276.37,,12,968,29,14.27,
25.03.19 15:48:17,4.8,279.59,278.21,278.21,283.29,285.14,283.29,285.6,283.29,283.75,286.06,289.78,285.6,281.44,285.6,288.85,274.99,278.21,284.67,286.99,269.04,284.21,287.46,290.71,276.37,,12,968,29,14.27,
25.03.19 15:48:32,5.05,278.67,277.75,277.75,282.36,284.21,282.36,285.14,282.82,283.29,285.6,288.38,284.67,280.51,284.67,287.92,274.53,276.37,283.75,286.06,269.04,283.75,286.53,288.85,275.45,,12,968,29,14.27,
25.03.19 15:48:47,5.3,279.13,277.75,277.75,282.82,284.21,282.36,285.14,282.82,282.82,285.14,287.92,284.21,280.05,284.21,288.38,274.99,276.83,283.29,286.06,268.59,283.75,286.53,289.31,275.91,,12,968,29,14.29,
25.03.19 15:49:02,5.55,278.67,276.37,277.29,281.9,283.29,281.44,284.67,281.9,281.9,284.21,287.46,283.75,278.67,283.75,286.99,273.16,276.37,283.29,284.67,268.13,283.29,286.06,288.38,274.99,,12,968,29,14.32,
25.03.19 15:49:17,5.8,279.13,276.83,277.75,281.9,283.75,281.9,285.6,281.9,281.9,284.67,286.99,284.21,278.67,284.21,286.99,274.08,276.37,282.82,285.14,268.13,283.29,286.06,288.85,275.45,,12,968,29,14.32,
25.03.19 15:49:32,6.05,278.21,275.91,277.75,281.44,282.36,280.98,285.14,281.9,281.9,284.21,286.99,283.75,279.13,283.29,286.99,273.62,275.91,282.36,284.67,268.13,282.82,285.6,288.85,274.53,,12,968,29,14.34,
25.03.19 15:49:47,6.3,278.21,276.37,277.75,281.44,282.82,280.98,285.6,282.36,281.9,284.21,286.06,283.29,278.67,282.82,286.99,273.62,275.45,281.9,285.14,267.22,282.36,285.6,288.38,274.99,,12,968,29,14.34,
25.03.19 15:50:02,6.55,277.75,276.37,277.29,280.98,281.9,280.98,284.67,280.98,281.44,283.75,286.53,282.82,278.21,282.82,286.53,272.7,275.91,281.9,283.75,267.22,282.82,285.6,288.38,274.53,,12,968,29,14.34,
25.03.19 15:50:17,6.8,277.29,275.91,277.75,281.44,281.9,280.51,285.14,281.44,281.44,283.29,286.06,283.29,277.75,282.82,286.53,272.7,275.91,281.9,283.75,267.68,282.82,285.6,288.38,274.53,,12,968,29,14.34,
25.03.19 15:50:32,7.05,277.29,275.91,277.29,280.98,282.82,280.05,285.14,280.98,281.44,283.29,285.6,282.82,277.75,283.29,285.6,272.7,274.99,281.9,284.21,266.77,282.36,285.6,287.92,274.53,,12,968,29,14.36,
25.03.19 15:50:47,7.3,277.75,275.91,277.29,280.51,281.9,280.51,285.14,280.98,280.51,283.29,285.6,282.82,277.75,282.36,285.6,272.24,275.91,281.44,282.82,266.31,282.36,285.14,287.92,274.53,,12,968,29,14.36,
25.03.19 15:51:03,7.57,276.83,274.53,276.83,280.05,280.98,279.59,284.67,280.05,280.98,282.36,285.14,282.36,277.29,282.36,285.14,272.7,274.99,280.98,283.29,266.31,282.36,284.67,287.92,274.08,,12,968,29,14.36,
25.03.19 15:51:18,7.82,277.29,275.45,276.83,280.05,281.44,279.59,284.67,280.98,280.51,282.82,285.14,282.36,277.75,282.36,285.6,272.24,274.99,280.51,282.82,266.31,282.36,285.14,287.92,274.99,,12,968,29,14.38,
25.03.19 15:51:33,8.07,277.75,275.91,277.29,280.51,281.9,280.05,284.67,280.51,280.98,282.36,285.14,282.82,277.29,282.36,284.67,271.79,274.99,280.51,283.29,265.85,281.9,285.14,287.92,274.99,,12,968,29,14.36,
25.03.19 15:51:48,8.32,276.37,274.53,276.37,280.05,280.98,279.13,284.67,280.05,280.51,282.36,284.21,281.44,276.83,281.44,284.67,271.33,274.53,280.51,282.36,265.4,281.9,284.21,287.46,274.53,,12,968,29,14.38,
25.03.19 15:52:03,8.57,276.83,274.53,277.29,280.05,280.98,279.13,284.67,279.59,280.51,282.36,283.75,282.36,276.83,281.44,284.21,272.24,274.08,280.05,282.36,265.85,282.36,285.14,287.92,274.53,,12,968,29,14.39,
25.03.19 15:52:18,8.82,276.37,274.99,276.83,279.59,280.98,279.13,284.67,279.13,280.05,281.9,284.21,281.9,276.83,281.44,284.21,271.79,274.99,280.05,282.36,265.85,281.9,284.67,287.46,274.08,,12,968,29,14.38,
25.03.19 15:52:33,9.07,276.37,274.53,276.37,278.67,280.51,278.67,283.75,279.59,279.59,280.98,283.29,280.98,275.91,280.98,283.75,271.33,273.62,279.59,281.44,265.4,281.44,283.75,286.99,273.62,,12,968,29,14.38,
25.03.19 15:52:48,9.32,275.91,274.53,276.37,278.67,280.05,278.21,284.21,279.13,279.59,281.9,283.75,280.98,275.91,280.98,283.75,271.33,274.08,280.05,281.9,264.95,282.36,284.21,286.99,274.08,,12,968,29,14.39,
25.03.19 15:53:03,9.57,275.91,274.08,276.37,279.59,280.05,278.21,283.75,278.67,279.59,280.51,283.29,280.51,275.91,280.51,283.29,270.41,273.62,279.13,281.9,264.95,281.9,284.21,286.99,273.62,,12,968,29,14.39,
25.03.19 15:53:18,9.82,276.37,274.53,275.91,279.13,280.05,277.75,283.75,278.67,279.13,280.98,283.29,280.98,275.45,280.51,283.75,270.41,273.62,279.13,281.44,264.49,281.44,284.21,286.99,273.62,,12,968,29,14.39,
25.03.19 15:53:33,10.07,275.45,273.62,275.91,278.67,279.59,277.75,282.82,278.21,278.21,280.51,282.36,280.51,274.99,280.05,282.82,269.5,273.16,279.13,281.44,264.49,281.44,284.21,286.53,273.16,,12,968,29,14.39,
25.03.19 15:53:48,10.32,275.91,274.08,275.91,278.21,279.59,278.21,283.29,278.67,278.67,280.51,281.9,280.51,274.53,280.05,283.29,269.96,273.16,279.13,280.98,264.49,281.44,284.21,286.06,273.62,,12,968,29,14.38,
25.03.19 15:54:03,10.57,275.91,273.62,275.45,278.67,279.59,278.21,283.29,279.13,278.67,280.05,282.36,280.05,274.99,280.05,282.82,270.41,273.16,279.13,280.98,264.49,281.44,284.21,286.53,273.62,,12,968,29,14.39,
25.03.19 15:54:18,10.82,275.45,273.16,275.45,278.67,278.67,278.21,283.29,277.75,279.13,280.51,281.9,280.05,274.53,279.13,282.82,269.96,273.16,278.67,280.05,264.04,281.44,283.75,286.53,273.16,,12,968,29,14.39,
25.03.19 15:54:33,11.07,275.45,273.62,275.45,277.75,279.13,277.75,283.29,278.21,278.67,279.59,281.9,280.05,274.99,279.13,282.36,269.96,272.7,278.67,280.05,264.04,281.44,283.75,286.53,273.16,,12,968,29,14.39,
25.03.19 15:54:48,11.32,274.99,273.62,275.45,278.21,279.13,278.21,282.82,278.21,278.67,280.05,281.9,280.05,274.53,279.13,282.36,269.96,272.24,278.21,280.05,263.58,280.98,283.75,286.06,273.62,,12,968,29,14.39,
25.03.19 15:55:03,11.57,275.45,273.62,275.91,278.67,279.13,278.67,283.29,278.21,278.67,280.51,282.82,280.51,274.53,279.59,281.9,269.96,272.7,278.21,280.51,264.49,281.9,283.75,286.53,273.62,,12,968,29,14.39,
25.03.19 15:55:18,11.82,274.99,272.7,275.45,278.21,278.67,278.21,282.36,277.75,278.21,279.59,281.44,280.05,274.53,279.13,281.9,269.04,272.7,278.21,279.59,263.58,280.98,283.29,286.53,273.16,,12,968,29,14.39,
25.03.19 15:55:33,12.07,274.99,272.7,275.45,277.75,278.67,277.29,282.36,277.75,277.29,279.59,281.44,279.59,274.08,279.13,281.9,269.04,272.7,278.21,279.59,263.58,280.98,283.29,286.06,273.16,,12,968,29,14.39,
25.03.19 15:55:48,12.32,274.53,273.16,274.99,277.75,277.75,277.29,282.36,277.29,277.29,279.13,281.44,279.59,274.08,278.67,281.44,269.04,271.79,277.29,279.13,263.13,280.98,283.29,286.06,273.16,,12,968,29,14.39,
25.03.19 15:56:03,12.57,275.45,272.7,274.99,277.29,277.75,277.75,282.36,277.75,278.21,279.13,281.44,280.05,273.62,278.67,281.44,269.5,272.24,277.29,279.59,263.13,280.98,283.75,286.06,272.7,,12,968,29,14.39,
25.03.19 15:56:18,12.82,274.53,272.7,274.99,277.75,277.75,277.29,282.36,277.29,277.29,279.13,280.05,279.13,273.62,278.21,280.98,268.59,272.24,277.29,279.13,263.13,280.51,282.82,285.6,272.7,,12,968,29,14.39,
25.03.19 15:56:33,13.07,274.53,272.7,274.99,277.75,278.21,277.29,282.36,276.83,277.29,278.67,280.51,278.67,273.62,278.67,281.44,269.04,271.79,277.29,278.67,262.67,280.98,283.29,285.6,273.16,,12,968,29,14.39,
25.03.19 15:56:48,13.32,274.53,271.33,274.08,276.37,277.29,276.83,282.36,276.83,276.83,278.67,280.05,278.67,273.16,278.21,280.51,268.59,271.33,276.83,278.21,262.67,280.98,283.29,285.6,272.7,,12,968,29,14.39,
25.03.19 15:57:03,13.57,274.08,272.24,274.08,276.83,277.29,276.37,281.9,276.83,276.83,278.67,279.13,278.67,273.16,278.21,280.51,268.59,271.33,276.83,278.67,262.22,280.05,283.29,285.14,272.24,,12,968,29,14.39,
25.03.19 15:57:18,13.82,274.53,271.79,274.08,276.83,276.83,276.83,281.9,277.29,277.29,278.21,280.05,278.67,273.16,277.29,280.51,268.59,271.33,276.83,278.21,262.67,280.51,283.29,285.6,272.7,,12,968,29,14.39,
25.03.19 15:57:33,14.07,274.08,271.79,274.08,276.37,277.29,276.83,281.44,275.91,276.83,277.75,280.05,278.67,272.24,277.75,280.51,267.68,271.33,276.37,278.21,261.77,280.98,282.82,285.6,272.24,,12,968,29,14.38,
25.03.19 15:57:48,14.32,274.08,271.79,274.08,275.91,276.83,276.37,281.44,275.45,276.37,277.75,279.59,278.21,272.24,277.75,280.05,268.59,271.33,276.37,277.75,261.77,280.51,282.82,285.6,272.7,,12,968,29,14.38,
25.03.19 15:58:03,14.57,273.62,271.33,273.62,275.91,276.37,276.37,280.98,275.91,275.91,277.29,279.13,278.67,272.24,277.29,280.05,267.68,271.33,275.91,277.29,261.77,280.51,282.82,285.14,272.7,,12,968,29,14.38,
25.03.19 15:58:18,14.82,273.62,271.33,273.62,276.83,276.83,275.91,280.51,275.45,275.91,277.29,279.13,278.21,271.79,277.29,279.59,267.68,270.87,275.91,277.29,261.77,280.51,282.36,285.14,272.7,,12,968,29,14.36,
25.03.19 15:58:33,15.07,273.16,271.33,274.08,276.37,275.91,275.91,281.44,275.45,275.91,277.75,279.59,277.75,271.33,277.29,279.59,267.68,270.41,275.91,277.29,261.31,280.05,282.36,285.14,272.24,,12,968,29,14.38,
25.03.19 15:58:48,15.32,274.08,271.33,274.08,276.37,276.83,276.37,280.98,276.37,276.37,278.21,279.59,278.67,272.7,277.29,280.05,267.68,271.33,276.37,277.75,262.22,280.51,283.29,285.6,272.7,,12,968,29,14.38,
25.03.19 15:59:03,15.57,273.16,271.33,273.62,275.45,276.37,275.91,280.51,275.45,275.91,277.29,278.67,277.29,271.33,276.83,279.59,267.22,270.87,275.45,276.83,261.77,280.05,282.36,285.14,272.24,,12,968,29,14.36,
25.03.19 15:59:19,15.83,273.62,270.41,273.16,275.91,276.37,274.99,280.51,275.45,275.45,276.37,278.21,277.75,271.33,276.83,279.59,267.68,270.41,275.45,277.29,260.86,280.05,282.36,284.67,272.24,,12,968,29,14.38,
25.03.19 15:59:34,16.08,273.16,270.87,273.16,275.91,275.91,275.45,280.51,275.45,275.45,276.83,278.21,277.75,270.87,276.37,279.13,266.77,269.96,275.45,276.83,261.31,279.59,282.36,285.14,272.24,,12,968,29,14.36,
25.03.19 15:59:49,16.33,273.16,270.41,273.16,275.45,275.91,275.45,280.05,274.99,275.45,276.83,277.75,277.29,271.33,276.37,278.67,266.77,269.96,274.99,276.83,260.86,279.59,282.36,284.67,271.79,,12,968,29,14.36,
25.03.19 16:00:04,16.58,273.16,270.41,273.62,275.45,275.91,275.45,280.51,275.45,275.91,276.83,278.67,277.29,271.33,276.37,279.59,267.22,270.41,275.45,276.83,261.31,280.05,282.36,285.14,272.24,,12,968,29,14.36,
25.03.19 16:00:19,16.83,273.16,270.87,273.16,275.45,275.45,275.45,280.98,274.99,274.99,276.83,277.75,277.29,270.87,276.37,278.67,266.31,269.96,275.45,276.37,260.86,280.05,282.36,285.14,272.24,,12,968,29,14.36,
25.03.19 16:00:34,17.08,273.16,269.96,272.7,274.99,275.45,274.99,280.05,274.08,274.99,275.91,277.75,276.37,270.41,275.45,278.67,266.77,269.96,274.53,275.45,260.41,279.59,281.9,284.67,271.33,,12,968,29,14.36,
25.03.19 16:00:49,17.33,272.7,269.96,272.7,275.45,274.99,274.99,280.05,274.99,274.99,275.91,278.21,277.29,270.41,275.45,278.67,266.77,269.96,274.53,276.37,260.41,279.59,281.9,285.14,272.24,,12,968,29,14.36,
25.03.19 16:01:04,17.58,272.7,269.96,272.7,274.99,275.45,274.99,279.59,274.53,274.53,275.91,277.75,276.83,270.41,275.45,278.21,266.31,269.5,274.08,275.45,260.41,279.13,281.9,284.67,272.24,,12,968,29,14.34,
25.03.19 16:01:19,17.83,273.16,270.41,273.16,274.99,275.45,274.08,280.05,274.53,274.99,275.91,277.75,276.83,270.41,275.91,277.75,266.31,269.96,274.53,276.37,260.41,279.13,282.36,285.14,272.24,,12,968,29,14.34,
25.03.19 16:01:34,18.08,272.24,270.41,272.7,274.99,274.99,274.99,279.59,274.53,274.53,275.45,277.29,276.83,269.96,275.45,278.21,266.77,269.5,274.08,275.45,259.96,279.59,282.36,284.67,271.79,,12,968,29,14.34,
25.03.19 16:01:49,18.33,272.24,269.5,272.24,274.53,274.53,274.08,279.59,274.08,274.08,275.45,276.83,276.83,269.5,275.45,277.29,265.85,269.04,273.62,275.91,259.5,279.59,281.9,284.67,271.79,,12,968,29,14.34,
25.03.19 16:02:04,18.58,271.79,269.04,272.7,274.99,274.08,274.08,279.59,274.08,274.08,274.99,277.29,276.37,269.96,274.99,278.21,265.85,269.5,274.08,274.99,259.96,279.13,281.44,284.21,271.79,,12,968,29,14.34,
25.03.19 16:02:19,18.83,271.79,269.5,272.24,274.08,274.99,273.62,279.59,273.16,274.08,274.99,277.29,276.37,269.96,275.45,277.29,265.85,269.5,274.08,274.99,259.5,279.59,281.9,284.21,271.33,,12,968,29,14.34,
25.03.19 16:02:34,19.08,272.24,269.04,272.24,274.53,274.08,274.53,279.13,274.08,274.08,274.99,277.29,276.37,269.5,275.45,277.29,266.31,269.04,273.62,275.91,259.96,279.59,282.36,284.67,272.24,,12,968,29,14.34,
25.03.19 16:02:49,19.33,271.79,269.5,271.33,274.08,274.08,273.16,278.67,273.16,273.62,274.53,276.37,276.37,269.96,274.53,277.29,265.4,269.04,273.62,274.99,259.5,279.13,281.44,283.75,271.79,,12,968,29,14.32,
25.03.19 16:03:04,19.58,271.79,269.5,272.24,274.53,274.08,274.08,279.13,274.08,273.62,274.08,276.37,275.91,269.04,274.99,277.29,265.4,268.59,273.62,274.99,259.5,279.13,281.44,284.21,271.79,,12,968,29,14.32,
25.03.19 16:03:19,19.83,271.33,268.59,271.79,274.08,274.08,273.62,279.13,273.16,273.16,274.53,275.91,275.45,269.5,274.53,276.83,265.4,268.59,273.16,274.53,259.05,278.67,281.44,283.75,271.79,,12,968,29,14.32,
25.03.19 16:03:34,20.08,271.33,268.59,271.79,273.62,274.08,273.62,278.67,273.16,272.7,274.08,275.45,275.91,269.04,273.62,276.83,264.95,268.13,273.16,274.53,258.6,279.13,280.98,283.29,271.33,,12,968,29,14.32,
25.03.19 16:03:49,20.33,271.33,269.04,271.79,274.08,274.08,273.62,279.13,273.16,273.62,274.99,275.91,275.45,269.5,274.53,277.29,264.95,269.04,273.62,274.99,259.05,279.13,281.44,284.21,271.79,,12,968,29,14.31,
25.03.19 16:04:04,20.58,271.33,268.59,270.87,274.08,273.62,272.7,278.67,272.7,272.7,273.62,275.91,275.45,269.04,274.08,276.37,264.95,268.13,272.7,274.08,258.6,278.67,281.44,283.75,271.33,,12,968,29,14.32,
25.03.19 16:04:19,20.83,271.33,268.59,271.79,273.62,274.08,273.16,278.21,273.16,272.7,274.08,275.91,275.45,269.04,274.08,276.83,265.4,268.13,272.7,274.08,259.05,278.67,280.98,284.67,271.33,,12,968,29,14.32,
25.03.19 16:04:34,21.08,270.87,268.13,271.33,273.16,273.16,272.7,278.21,272.7,273.16,273.62,274.99,275.45,268.59,273.62,276.37,264.95,268.13,272.7,274.53,258.15,278.67,280.98,283.75,271.33,,12,968,29,14.31,
25.03.19 16:04:49,21.33,271.33,268.59,271.33,273.62,273.62,272.7,277.75,272.7,272.7,273.62,275.45,274.99,268.59,274.08,276.83,264.49,268.13,272.7,274.08,258.6,278.67,281.9,283.75,271.79,,12,968,29,14.32,
25.03.19 16:05:04,21.58,270.87,268.13,271.33,273.16,273.16,272.7,278.21,272.7,272.7,273.62,275.45,275.45,268.59,274.08,275.91,264.49,268.13,272.7,274.08,258.6,279.13,280.98,283.75,271.33,,12,968,29,14.29,
25.03.19 16:05:19,21.83,270.87,268.13,270.87,273.62,273.16,272.7,278.21,272.24,272.7,273.16,274.99,274.53,267.68,273.16,275.91,264.49,268.13,272.7,273.62,258.6,278.67,280.98,284.21,271.33,,12,968,29,14.29,
25.03.19 16:05:34,22.08,270.41,267.68,270.41,272.7,273.16,271.79,277.75,272.24,272.24,273.16,274.53,274.53,268.13,272.7,275.45,264.49,268.13,272.24,273.16,258.15,278.21,280.98,283.29,270.87,,12,968,29,14.29,
25.03.19 16:05:49,22.33,270.41,267.22,270.41,273.16,272.7,271.79,277.75,271.79,271.79,272.7,274.53,274.53,267.68,273.16,275.91,263.58,267.22,271.79,272.7,258.15,278.67,280.51,282.82,270.87,,12,968,29,14.29,
25.03.19 16:06:04,22.58,270.41,267.68,270.41,273.16,272.7,271.79,277.29,271.79,272.24,272.7,274.53,274.53,267.22,273.16,275.45,264.04,267.22,271.79,273.16,257.7,278.21,280.51,283.29,270.87,,12,968,29,14.29,
25.03.19 16:06:19,22.83,270.41,267.22,269.96,272.24,272.24,271.33,278.21,271.79,271.79,272.7,273.62,274.53,266.77,272.24,274.99,263.58,267.68,271.33,272.24,257.25,278.21,280.98,283.29,270.87,,12,968,29,14.27,
25.03.19 16:06:34,23.08,269.96,266.77,269.96,272.24,272.24,271.33,276.83,271.33,271.79,272.24,274.08,274.08,266.77,272.7,275.45,263.58,267.22,270.87,272.7,257.25,277.75,280.51,282.82,270.41,,12,968,29,14.29,
25.03.19 16:06:49,23.33,269.5,266.77,269.5,272.24,271.79,270.87,276.83,271.33,271.33,271.79,273.62,273.62,267.22,272.7,274.53,263.58,266.77,271.33,272.7,257.7,277.75,280.98,282.82,270.41,,12,968,29,14.27,
25.03.19 16:07:04,23.58,269.96,266.77,269.96,272.7,272.24,271.33,276.83,271.79,271.33,271.79,273.62,273.62,267.22,272.24,274.99,263.58,267.22,271.33,272.7,257.25,277.75,280.51,282.82,270.87,,12,968,29,14.27,
25.03.19 16:07:19,23.83,269.96,266.77,269.5,272.24,272.7,270.41,276.83,271.79,270.87,271.79,273.62,273.62,266.77,272.7,274.53,263.13,266.77,270.87,272.7,256.79,278.21,280.51,282.82,270.87,,12,968,29,14.25,
25.03.19 16:07:34,24.08,269.96,266.31,269.5,272.7,272.24,270.87,277.29,270.87,271.79,271.79,273.62,274.08,267.22,272.7,274.53,263.58,267.22,271.33,272.7,256.79,278.21,280.98,282.82,270.87,,12,968,29,14.25,
25.03.19 16:07:49,24.33,269.5,266.77,269.5,272.24,271.33,270.87,276.83,271.79,270.87,271.79,273.16,273.62,266.77,272.24,274.53,263.58,267.22,270.87,272.24,257.25,278.21,280.05,282.82,270.87,,12,968,29,14.25,
25.03.19 16:08:04,24.58,269.5,266.77,269.5,271.79,271.79,270.87,276.83,270.41,270.87,272.24,273.62,273.62,266.77,272.24,274.53,263.13,266.31,270.87,272.24,256.79,277.75,280.51,282.82,270.41,,12,968,29,14.25,
25.03.19 16:08:19,24.83,269.5,266.31,269.96,272.24,271.79,270.87,276.37,270.87,270.87,271.79,272.7,273.62,266.77,272.24,274.53,263.13,266.77,270.87,271.79,256.34,277.75,280.51,282.82,270.41,,12,968,29,14.23,
