Measurement Name :,20190329_resp_2_T2,,Generated On :,"29/03/2019, 17:21:54",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
29.03.19 16:52:30,0.03,299.6,298.19,303.36,298.19,303.83,303.83,304.3,299.13,303.36,303.83,300.06,297.25,300.06,299.6,301.47,287.92,301.95,303.36,304.3,291.64,298.66,300.06,300.06,287.46,,12,968,29,13.18,
29.03.19 16:52:45,0.28,295.38,294.91,299.6,294.91,301.95,300.53,302.42,296.31,299.6,301,297.72,294.91,297.25,297.25,299.13,283.75,298.19,301,301.95,287.46,294.44,296.31,297.25,284.21,,12,968,29,13.47,
29.03.19 16:53:00,0.53,292.57,292.11,297.25,292.57,298.19,299.13,300.53,294.44,297.25,299.6,295.85,292.57,293.51,295.85,296.78,282.36,295.85,299.6,300.06,286.06,291.64,294.44,293.98,280.98,,12,968,29,13.64,
29.03.19 16:53:15,0.78,290.71,291.18,295.38,291.64,295.85,298.19,299.13,292.57,295.38,297.72,294.91,291.64,292.11,294.91,295.38,281.44,293.04,298.66,298.19,284.21,289.78,292.57,292.57,280.05,,12,968,29,13.77,
29.03.19 16:53:30,1.03,288.85,288.85,293.98,289.31,293.98,296.31,297.25,291.64,293.51,296.78,293.98,289.78,291.18,293.51,293.51,280.05,291.64,297.25,296.78,282.82,287.46,291.18,290.71,278.21,,12,968,29,13.86,
29.03.19 16:53:45,1.28,286.99,286.99,291.64,287.92,292.57,294.91,296.31,289.31,291.64,295.85,293.04,288.85,288.85,292.57,293.51,278.21,290.71,295.85,296.31,280.98,285.6,288.85,289.78,276.83,,12,968,29,13.93,
29.03.19 16:54:00,1.53,285.6,285.6,290.24,287.46,291.18,293.51,294.91,288.85,290.24,293.98,291.64,287.46,287.92,291.18,292.57,277.29,288.85,293.98,294.91,279.59,284.21,287.92,287.92,275.45,,12,968,29,14,
29.03.19 16:54:15,1.78,284.67,284.67,288.85,285.6,289.78,293.04,294.44,287.46,289.31,293.51,290.71,286.53,286.53,291.18,291.18,276.37,287.92,293.04,293.98,278.21,282.82,286.53,286.53,274.53,,12,968,29,14.04,
29.03.19 16:54:30,2.03,283.29,283.75,288.38,283.75,288.38,292.11,293.51,286.53,288.38,292.57,290.24,286.06,285.6,289.78,290.71,275.45,286.53,292.57,293.04,277.75,281.9,285.6,286.06,274.08,,12,968,29,14.09,
29.03.19 16:54:45,2.28,282.36,282.82,286.53,282.82,286.99,290.24,292.57,285.14,286.53,290.71,288.38,285.14,284.21,288.38,289.78,274.53,285.6,291.18,291.64,276.83,281.44,284.21,285.14,272.24,,12,968,29,14.11,
29.03.19 16:55:00,2.53,281.44,282.36,286.53,282.82,286.53,289.78,291.64,285.14,286.53,291.18,288.85,284.67,283.75,287.92,289.31,273.62,285.14,291.18,291.64,275.91,280.51,283.75,284.67,271.79,,12,968,29,14.14,
29.03.19 16:55:15,2.78,280.51,281.44,285.6,281.44,285.6,288.38,291.18,284.21,284.67,289.31,287.92,283.29,282.82,286.99,287.92,273.16,284.21,289.78,289.78,274.99,279.59,282.82,283.29,270.87,,12,968,29,14.16,
29.03.19 16:55:30,3.03,280.51,280.98,285.6,281.9,285.14,288.85,291.18,283.75,284.67,288.85,286.53,282.82,281.9,286.53,287.92,272.24,283.29,289.31,290.24,275.45,278.67,283.29,282.36,270.41,,12,968,29,14.2,
29.03.19 16:55:47,3.32,279.13,280.98,284.67,280.98,283.75,286.99,289.31,283.29,284.21,287.92,285.6,282.36,280.98,285.6,286.99,272.7,282.82,288.85,288.85,274.53,278.21,281.44,282.36,269.96,,12,968,29,14.23,
29.03.19 16:56:02,3.57,279.13,280.05,283.75,280.05,283.75,286.53,288.38,281.9,283.75,287.46,285.14,282.82,280.98,285.14,285.6,272.24,282.82,287.92,288.85,273.62,277.29,280.51,281.44,269.5,,12,968,29,14.25,
29.03.19 16:56:17,3.82,279.13,280.05,283.75,279.59,283.75,286.06,288.38,281.9,282.82,287.46,286.06,281.9,280.51,285.14,286.06,271.79,282.82,288.38,288.38,273.62,277.29,281.9,281.9,269.5,,12,968,29,14.25,
29.03.19 16:56:32,4.07,278.21,278.67,282.36,279.59,282.82,285.14,287.46,281.44,282.82,286.53,285.14,281.44,280.51,284.67,285.6,270.87,281.9,286.99,287.92,273.16,277.75,280.05,280.51,269.04,,12,968,29,14.27,
29.03.19 16:56:47,4.32,278.21,279.59,282.36,279.59,281.9,285.14,286.99,280.98,282.36,286.06,284.21,280.98,280.05,284.21,285.14,270.41,281.44,286.99,287.92,272.7,276.83,279.59,280.51,269.5,,12,968,29,14.29,
29.03.19 16:57:02,4.57,278.21,277.75,282.82,278.67,281.44,285.14,287.92,281.44,281.9,285.6,283.75,280.51,279.59,283.75,284.67,269.96,280.98,286.06,286.06,272.7,276.37,279.13,279.59,269.04,,12,968,29,14.32,
29.03.19 16:57:17,4.82,277.29,277.75,281.9,278.21,280.98,284.21,286.99,280.51,281.44,284.67,283.29,280.05,278.67,283.29,284.67,269.96,280.51,286.06,286.99,272.7,276.83,279.13,279.59,268.59,,12,968,29,14.29,
29.03.19 16:57:32,5.07,277.75,278.67,281.44,278.21,281.44,285.14,286.53,280.05,280.98,285.14,283.29,280.05,278.67,282.82,283.75,269.96,280.98,286.06,286.06,271.79,276.83,279.13,280.05,268.59,,12,968,29,14.34,
29.03.19 16:57:47,5.32,277.29,277.29,282.36,278.21,280.98,284.21,286.99,280.05,280.98,284.67,283.75,279.59,278.21,282.82,284.21,269.04,280.51,285.14,286.06,271.79,276.83,279.13,279.13,268.59,,12,968,29,14.34,
29.03.19 16:58:02,5.57,277.29,277.75,281.9,277.75,280.98,282.82,285.6,280.05,280.51,284.21,282.82,279.59,278.21,282.36,283.29,268.59,280.51,285.14,285.6,271.33,276.37,278.21,278.67,267.68,,12,968,29,14.36,
29.03.19 16:58:17,5.82,277.29,277.75,280.98,276.83,280.51,283.29,286.06,279.59,280.51,283.75,282.82,280.05,277.75,281.9,282.82,268.59,280.05,285.14,285.6,271.79,275.91,278.67,279.13,267.68,,12,968,29,14.36,
29.03.19 16:58:32,6.07,275.91,277.29,280.51,276.83,279.59,282.82,285.14,278.67,280.51,283.29,282.82,278.67,278.21,281.44,282.36,268.59,279.59,284.21,285.14,270.87,275.45,277.29,278.67,267.68,,12,968,29,14.38,
29.03.19 16:58:47,6.32,276.37,278.21,280.98,277.29,279.59,282.36,285.6,278.67,280.51,282.82,282.36,278.67,277.29,281.44,282.36,268.59,279.59,284.21,284.67,271.33,274.99,278.21,278.67,267.68,,12,968,29,14.38,
29.03.19 16:59:02,6.57,276.37,277.75,280.51,276.37,279.59,282.36,284.21,278.67,279.13,282.82,281.9,279.13,277.29,281.44,281.44,268.59,279.13,284.21,284.67,271.33,274.53,277.75,278.21,267.22,,12,968,29,14.38,
29.03.19 16:59:17,6.82,276.83,277.29,280.98,276.83,278.67,282.36,284.67,278.67,279.59,282.82,282.36,278.21,277.29,281.44,281.9,268.13,279.13,283.75,284.67,270.87,274.99,278.21,278.21,267.68,,12,968,29,14.39,
29.03.19 16:59:32,7.07,276.37,276.83,280.51,276.83,278.67,282.36,284.21,278.21,279.13,282.36,282.36,278.67,276.83,280.98,281.44,268.13,279.59,283.29,284.67,270.41,274.99,277.29,278.21,267.22,,12,968,29,14.39,
29.03.19 16:59:47,7.32,276.37,276.83,280.51,276.37,278.21,281.9,284.21,278.21,279.13,282.36,281.44,278.21,276.37,280.98,281.44,267.22,279.13,283.75,284.21,270.87,274.99,276.83,276.83,266.77,,12,968,29,14.39,
29.03.19 17:00:02,7.57,275.45,275.91,279.59,276.37,278.21,281.44,284.21,278.67,278.67,282.36,281.44,277.75,275.91,280.51,281.44,267.22,279.13,283.29,283.29,269.96,275.45,276.83,277.75,266.31,,12,968,29,14.39,
29.03.19 17:00:17,7.82,275.45,275.91,280.05,275.91,278.21,280.51,283.75,277.75,278.67,281.44,280.05,277.75,276.37,280.05,280.98,266.77,279.13,282.82,283.29,269.5,273.62,276.37,276.83,266.31,,12,968,29,14.41,
29.03.19 17:00:33,8.08,275.45,276.83,280.51,275.91,278.21,280.51,283.75,277.75,278.67,281.44,280.98,277.75,275.45,280.51,280.51,266.77,279.13,282.82,283.29,269.96,274.08,276.83,277.29,266.31,,12,968,29,14.4,
29.03.19 17:00:48,8.33,274.99,276.37,279.13,275.91,277.75,280.51,283.75,277.29,279.13,281.44,280.98,276.83,275.45,279.59,280.05,266.77,278.67,281.9,283.29,269.5,274.08,276.83,276.83,265.85,,12,968,29,14.39,
29.03.19 17:01:03,8.58,275.91,275.91,279.59,275.45,277.75,280.05,283.29,277.29,278.21,281.44,280.05,277.29,275.45,279.13,280.51,267.22,278.21,282.36,283.29,269.5,274.08,275.45,276.83,265.85,,12,968,29,14.41,
29.03.19 17:01:18,8.83,275.45,275.91,279.59,275.91,277.29,280.51,282.82,277.75,278.21,280.98,280.51,276.83,275.91,280.05,280.51,266.31,278.21,282.36,282.82,269.5,273.62,276.37,276.37,265.85,,12,968,29,14.4,
29.03.19 17:01:33,9.08,274.99,275.91,279.59,275.45,277.29,280.05,282.36,276.83,278.21,280.51,280.98,277.29,275.45,279.59,280.05,266.31,278.67,282.36,283.29,269.04,274.08,275.91,276.83,266.31,,12,968,29,14.41,
29.03.19 17:01:48,9.33,274.53,274.99,278.67,275.45,277.29,279.59,282.36,276.83,277.75,280.05,280.05,276.83,274.99,279.13,279.59,266.31,277.29,280.98,283.29,269.04,273.16,275.91,276.37,265.4,,12,968,29,14.41,
29.03.19 17:02:03,9.58,274.08,274.99,279.13,274.99,275.91,279.59,281.9,276.37,277.29,280.05,280.05,276.37,274.99,279.13,279.59,266.77,277.75,281.9,282.82,269.5,273.62,275.91,275.91,265.4,,12,968,29,14.41,
29.03.19 17:02:18,9.83,274.53,274.99,278.67,274.53,277.29,279.13,281.9,276.37,276.83,280.51,280.05,276.83,274.99,279.13,279.59,265.85,277.29,281.9,282.82,269.04,273.16,274.99,275.91,265.4,,12,968,29,14.41,
29.03.19 17:02:33,10.08,274.53,275.91,279.13,274.53,276.83,278.67,282.82,275.91,277.75,280.05,279.59,275.91,274.53,278.67,279.59,266.31,276.83,281.44,282.82,269.5,273.16,275.45,275.91,265.4,,12,968,29,14.43,
29.03.19 17:02:48,10.33,274.08,274.99,279.13,274.53,276.83,279.59,281.9,275.91,276.83,279.59,278.67,276.83,274.99,279.13,279.59,266.31,277.75,281.9,283.29,269.04,273.16,275.91,276.37,265.85,,12,968,29,14.43,
29.03.19 17:03:03,10.58,274.08,275.45,278.21,273.62,276.37,278.67,280.98,275.91,276.83,279.59,279.59,276.37,274.08,278.21,279.59,265.4,277.75,281.44,281.9,268.13,272.24,275.45,276.37,264.95,,12,968,29,14.43,
29.03.19 17:03:18,10.83,274.08,274.99,278.21,274.08,275.45,279.13,281.9,276.37,276.83,278.21,279.13,276.37,274.08,277.75,278.67,265.4,277.29,280.51,281.9,269.04,272.7,274.99,275.91,264.95,,12,968,29,14.43,
29.03.19 17:03:33,11.08,274.08,274.53,278.67,274.53,275.45,278.67,281.44,275.91,276.83,279.13,279.13,275.91,274.08,278.21,278.67,264.95,276.83,281.44,281.44,268.13,272.7,274.08,274.99,264.95,,12,968,29,14.43,
29.03.19 17:03:48,11.33,274.53,274.53,278.21,274.53,275.91,279.13,281.44,276.37,277.29,279.13,279.13,275.91,273.62,278.67,279.13,265.85,277.75,280.98,282.36,268.59,272.7,275.45,274.99,264.95,,12,968,29,14.41,
29.03.19 17:04:03,11.58,274.53,274.53,278.21,274.53,276.37,278.67,280.98,275.91,276.83,279.59,278.67,275.91,274.08,277.75,278.67,265.4,277.29,280.98,281.9,268.13,273.16,274.53,275.91,264.95,,12,968,29,14.41,
29.03.19 17:04:18,11.83,273.62,274.53,278.67,273.62,276.37,278.67,281.44,275.91,276.83,279.59,278.67,276.37,274.08,278.67,279.13,265.85,277.29,280.51,282.36,267.68,272.7,274.08,275.45,264.95,,12,968,29,14.41,
29.03.19 17:04:33,12.08,273.62,273.62,276.83,273.62,275.45,278.21,280.98,274.99,275.45,278.21,277.29,275.45,273.16,277.75,278.21,265.4,275.91,280.51,281.44,268.59,272.7,274.08,274.99,265.4,,12,968,29,14.41,
29.03.19 17:04:48,12.33,273.62,274.53,278.21,273.62,275.91,278.67,280.98,275.45,276.83,279.13,278.67,275.91,273.62,277.29,277.75,264.95,276.37,280.98,281.44,268.59,272.7,274.53,274.99,264.95,,12,968,29,14.43,
29.03.19 17:05:03,12.58,273.16,273.62,277.75,273.62,275.45,277.75,280.98,275.45,275.91,278.21,278.21,275.91,273.16,276.83,277.75,264.49,276.37,280.05,281.44,267.68,271.33,274.08,274.99,264.49,,12,968,29,14.41,
29.03.19 17:05:18,12.83,273.62,273.16,276.83,274.08,275.91,277.75,280.05,275.45,274.99,278.21,277.75,275.45,273.16,277.75,277.75,264.04,276.37,280.51,280.98,268.59,272.7,274.53,274.99,264.49,,12,968,29,14.41,
29.03.19 17:05:36,13.13,273.16,273.62,276.83,272.24,274.99,277.75,280.05,274.53,275.91,277.75,277.29,274.53,273.16,276.37,276.83,264.49,276.37,279.13,280.98,266.77,271.79,274.08,274.53,264.04,,12,968,29,14.4,
29.03.19 17:05:51,13.38,272.7,274.08,276.83,273.16,275.45,277.75,279.59,274.53,276.37,277.29,276.83,274.99,272.7,276.37,276.83,264.49,275.91,279.13,280.51,267.68,272.24,273.62,274.53,264.49,,12,968,29,14.41,
29.03.19 17:06:06,13.63,272.7,273.62,277.29,272.7,275.45,277.75,280.05,275.45,275.45,277.29,277.29,274.99,272.24,276.37,276.37,264.04,275.45,280.05,280.51,267.22,272.24,274.53,274.53,263.58,,12,968,29,14.4,
29.03.19 17:06:21,13.88,273.16,273.16,276.83,272.7,275.45,277.75,280.05,274.53,275.45,277.29,277.29,274.99,272.24,276.83,276.83,264.95,276.37,279.59,280.51,267.68,271.79,274.08,274.99,263.58,,12,968,29,14.39,
29.03.19 17:06:36,14.13,272.7,272.24,276.83,273.16,274.08,277.29,279.59,274.53,274.99,277.29,277.29,274.53,272.24,276.37,276.37,263.13,275.91,279.13,280.51,267.68,270.87,273.62,274.53,263.58,,12,968,29,14.39,
29.03.19 17:06:51,14.38,272.24,273.62,276.37,273.16,274.99,277.29,280.05,274.08,274.99,277.75,277.29,274.99,272.7,276.37,276.37,263.58,275.91,279.13,280.51,267.68,271.79,274.08,274.53,264.49,,12,968,29,14.4,
29.03.19 17:07:06,14.63,272.24,273.16,276.37,272.7,274.53,276.37,279.13,274.53,274.99,276.83,276.83,274.99,272.24,275.91,275.45,264.04,275.91,279.13,279.59,267.68,271.33,273.62,274.08,264.04,,12,968,29,14.39,
29.03.19 17:07:21,14.88,272.7,273.16,276.37,271.79,274.08,277.29,280.05,274.08,274.99,277.29,276.83,274.53,271.79,276.37,276.37,263.58,275.45,279.59,280.05,267.68,271.79,274.08,273.62,263.58,,12,968,29,14.39,
29.03.19 17:07:36,15.13,272.24,272.7,276.37,271.33,274.53,276.37,279.59,273.62,274.99,276.83,277.29,274.08,271.79,275.45,276.37,263.58,275.45,278.67,280.05,266.77,270.87,273.62,273.62,263.13,,12,968,29,14.39,
29.03.19 17:07:51,15.38,272.7,273.16,276.37,271.79,274.99,275.91,280.05,273.62,274.99,277.29,277.29,274.08,271.33,275.91,276.83,263.58,275.45,279.13,280.05,266.31,271.33,273.16,273.62,263.13,,12,968,29,14.39,
29.03.19 17:08:06,15.63,271.79,273.16,276.37,272.24,274.08,276.83,279.59,273.62,274.53,276.83,276.37,273.62,271.79,275.45,275.45,263.58,275.91,279.13,280.51,267.22,271.33,272.7,273.62,263.58,,12,968,29,14.39,
29.03.19 17:08:21,15.88,272.24,272.7,275.91,272.24,274.53,277.75,278.67,273.62,274.99,276.83,276.83,273.62,270.87,276.37,276.37,263.58,274.99,279.13,280.05,267.22,271.33,273.62,273.62,263.58,,12,968,29,14.39,
29.03.19 17:08:36,16.13,272.24,272.24,276.37,272.7,274.53,275.91,278.67,273.62,274.99,276.83,276.83,274.08,272.24,275.91,276.37,262.67,275.45,279.13,280.05,267.22,270.41,272.7,274.08,263.58,,12,968,29,14.38,
29.03.19 17:08:51,16.38,271.79,272.7,275.91,271.79,273.62,275.45,278.67,273.62,274.53,276.37,276.37,274.08,271.79,275.91,275.91,263.58,274.53,278.67,280.05,267.22,270.41,272.24,273.16,263.13,,12,968,29,14.39,
29.03.19 17:09:06,16.63,272.24,272.7,275.91,272.24,273.62,276.37,279.59,274.08,274.53,276.37,276.37,273.62,271.79,275.91,275.91,263.13,275.45,278.67,280.05,266.31,270.41,272.7,273.62,263.13,,12,968,29,14.38,
29.03.19 17:09:21,16.88,272.24,272.24,275.45,271.33,274.08,275.91,278.21,273.16,274.53,275.91,275.91,273.16,271.33,275.45,275.45,263.13,275.91,278.67,279.13,266.77,270.87,272.7,273.16,262.67,,12,968,29,14.36,
29.03.19 17:09:36,17.13,271.79,272.24,275.45,272.24,273.62,275.91,278.67,273.16,274.08,275.91,275.45,273.62,271.79,274.99,274.99,262.67,274.53,277.75,278.67,265.85,270.41,272.24,273.16,263.13,,12,968,29,14.38,
29.03.19 17:09:51,17.38,271.33,271.79,275.45,271.33,273.62,275.45,278.21,274.08,274.08,274.99,275.45,273.16,271.33,274.99,275.45,263.13,274.53,278.21,279.13,266.31,270.41,272.24,273.16,262.67,,12,968,29,14.38,
29.03.19 17:10:06,17.63,271.33,272.24,275.91,271.79,272.7,274.99,278.67,272.7,273.62,275.91,275.45,272.7,271.33,274.99,274.99,262.22,274.99,278.67,279.13,266.31,270.41,273.16,272.7,262.22,,12,968,29,14.36,
29.03.19 17:10:21,17.88,270.87,271.79,275.45,271.79,273.16,274.99,278.67,273.16,274.08,275.45,274.99,273.16,271.33,274.99,275.45,262.67,274.08,277.75,278.67,266.31,270.41,272.24,273.16,262.67,,12,968,29,14.36,
29.03.19 17:10:36,18.13,271.79,271.79,275.91,271.79,272.7,275.45,278.21,273.62,274.08,275.45,275.45,273.16,271.33,274.99,274.99,262.67,274.53,278.21,279.13,266.77,270.87,272.24,273.16,263.13,,12,968,29,14.34,
29.03.19 17:10:51,18.38,271.79,271.79,275.45,271.79,273.16,275.91,278.21,273.16,273.62,275.45,274.99,273.62,271.33,275.45,274.99,262.22,274.08,277.75,279.13,266.31,269.96,272.7,272.24,263.13,,12,968,29,14.36,
29.03.19 17:11:06,18.63,271.33,271.79,274.99,271.79,272.7,275.45,278.67,272.7,273.16,274.99,275.45,273.16,271.79,275.45,274.99,262.67,274.53,277.75,278.67,265.85,270.41,272.24,272.24,262.67,,12,968,29,14.36,
29.03.19 17:11:21,18.88,270.87,271.79,274.99,271.33,272.7,274.99,278.21,272.24,273.16,274.53,274.99,272.7,271.33,274.08,274.53,261.77,274.53,277.75,278.67,265.4,269.96,272.24,272.7,262.67,,12,968,29,14.36,
29.03.19 17:11:36,19.13,271.79,272.24,274.99,270.87,272.7,275.45,277.75,273.16,273.16,275.45,275.91,272.7,271.33,274.53,274.53,262.67,274.08,278.67,279.13,265.85,270.87,272.7,272.7,262.22,,12,968,29,14.34,
29.03.19 17:11:51,19.38,270.87,270.87,274.99,271.33,273.16,275.45,277.75,273.16,273.62,275.45,274.99,272.7,270.87,274.08,274.08,261.77,274.53,277.29,278.21,265.4,269.96,271.79,273.16,262.22,,12,968,29,14.34,
29.03.19 17:12:06,19.63,270.87,271.33,275.45,270.87,272.7,274.99,277.29,272.7,273.16,274.99,274.99,272.7,270.87,274.53,274.53,262.22,274.08,277.75,278.67,265.85,269.5,272.24,272.7,263.13,,12,968,29,14.34,
29.03.19 17:12:21,19.88,270.87,270.41,274.53,271.33,273.16,274.99,277.75,272.7,273.16,274.99,274.99,272.24,271.33,274.53,273.62,261.31,273.62,276.83,278.67,265.4,269.5,272.24,272.24,262.22,,12,968,29,14.34,
29.03.19 17:12:36,20.13,270.87,270.87,274.53,271.33,272.7,274.08,277.29,272.7,273.16,274.99,274.53,271.79,271.33,274.08,274.08,261.77,274.08,277.29,278.21,265.4,269.96,271.79,272.7,262.22,,12,968,29,14.34,
29.03.19 17:12:51,20.38,269.96,271.33,274.53,269.96,272.24,274.53,277.75,272.24,272.7,274.53,274.08,272.24,269.96,274.08,274.08,261.77,273.62,277.29,278.21,265.4,269.96,270.87,272.24,261.31,,12,968,29,14.32,
29.03.19 17:13:06,20.63,270.87,271.33,274.53,270.87,272.7,274.08,277.29,271.79,273.16,274.99,274.08,272.7,271.33,273.16,273.62,261.77,274.08,276.37,278.67,265.4,269.5,271.79,272.24,261.77,,12,968,29,14.32,
29.03.19 17:13:21,20.88,270.41,269.5,274.08,270.87,271.33,274.08,276.83,271.79,272.7,274.53,274.08,271.79,270.41,273.62,273.62,261.31,273.16,276.83,276.83,265.4,269.5,271.33,271.79,261.77,,12,968,29,14.32,
29.03.19 17:13:36,21.13,270.41,270.87,274.08,270.41,271.79,274.08,277.29,272.7,272.24,274.08,274.53,271.79,270.87,273.62,273.16,261.77,272.7,276.83,278.21,265.4,268.59,270.87,271.33,261.77,,12,968,29,14.32,
29.03.19 17:13:51,21.38,270.41,270.87,274.08,269.96,272.24,274.08,276.83,271.79,272.7,274.08,273.62,272.24,270.87,273.16,273.62,261.77,274.08,277.29,278.21,265.4,269.04,271.33,271.79,260.86,,12,968,29,14.32,
29.03.19 17:14:06,21.63,270.41,271.33,274.99,270.87,272.7,274.53,277.75,272.24,272.7,274.53,274.53,272.7,270.87,273.62,274.08,261.31,274.08,277.29,277.75,265.4,269.5,271.33,272.7,262.22,,12,968,29,14.32,
29.03.19 17:14:21,21.88,270.41,269.96,273.62,269.5,270.41,273.16,275.91,271.33,271.79,273.16,273.62,271.79,270.41,273.16,273.62,260.86,273.62,276.83,277.29,264.49,269.5,271.33,270.87,260.86,,12,968,29,14.29,
29.03.19 17:14:36,22.13,269.96,269.96,273.62,270.41,271.33,273.62,276.83,270.87,271.33,273.62,273.16,271.33,269.96,272.7,272.7,260.41,273.62,275.91,276.83,264.49,269.04,271.33,271.33,261.31,,12,968,29,14.29,
29.03.19 17:14:51,22.38,269.96,270.87,274.08,270.41,272.24,273.16,276.37,271.79,272.24,273.16,273.62,271.79,270.41,273.62,272.7,261.31,273.62,276.37,277.29,265.85,269.04,271.33,271.33,261.31,,12,968,29,14.29,
29.03.19 17:15:06,22.63,269.5,270.41,273.62,270.41,272.24,273.16,276.83,271.33,272.24,273.62,272.7,271.33,269.96,273.16,273.16,260.86,273.16,276.37,276.83,264.49,268.59,270.87,271.33,260.86,,12,968,29,14.29,
29.03.19 17:15:21,22.88,269.96,269.5,273.16,270.41,271.33,273.62,276.83,271.33,272.24,272.7,273.62,270.87,269.5,272.7,272.24,259.96,273.16,276.37,276.83,264.95,268.13,270.41,271.33,260.86,,12,968,29,14.29,
29.03.19 17:15:36,23.13,269.96,269.5,273.16,269.04,270.87,273.16,275.91,270.41,271.79,273.16,273.16,270.41,269.5,273.16,272.7,259.96,273.16,275.91,277.29,264.04,268.59,270.41,270.87,261.31,,12,968,29,14.29,
29.03.19 17:15:51,23.38,269.96,269.96,273.62,269.96,271.79,274.08,275.45,270.41,271.79,273.62,273.62,270.87,269.96,272.24,272.7,260.41,272.7,275.91,277.29,264.49,268.59,270.87,270.87,261.77,,12,968,29,14.27,
29.03.19 17:16:06,23.63,269.04,269.96,273.62,269.04,270.41,273.16,275.91,270.87,271.79,273.62,273.16,270.87,269.5,272.7,272.7,260.41,272.7,275.91,276.83,264.95,268.13,270.87,270.87,261.31,,12,968,29,14.27,
29.03.19 17:16:21,23.88,269.96,270.41,273.16,270.41,270.87,272.7,275.91,270.87,271.79,273.62,273.16,270.41,269.5,273.16,272.7,260.41,273.16,276.37,277.29,264.95,269.04,270.87,271.33,260.41,,12,968,29,14.27,
29.03.19 17:16:36,24.13,269.5,269.96,273.62,269.5,270.87,272.24,275.91,270.87,271.79,273.16,273.62,271.33,269.5,272.7,273.16,260.41,273.16,275.45,276.83,264.49,268.59,271.33,271.33,260.86,,12,968,29,14.27,
29.03.19 17:16:51,24.38,269.5,269.5,273.16,269.5,269.96,272.7,275.45,270.87,271.33,273.62,273.16,270.41,269.5,272.24,272.24,260.41,272.7,275.91,277.29,264.04,269.04,270.41,270.41,260.41,,12,968,29,14.27,
29.03.19 17:17:06,24.63,268.13,269.04,272.7,269.96,270.41,272.7,274.99,269.96,270.87,272.24,271.79,269.96,268.59,271.79,271.79,259.96,272.24,275.45,276.37,264.04,268.13,269.96,270.41,259.96,,12,968,29,14.25,
29.03.19 17:17:21,24.88,269.5,269.5,273.16,269.96,270.87,271.79,275.45,270.41,270.87,273.16,272.7,270.41,269.04,272.24,272.24,260.41,272.24,275.91,276.83,264.95,267.22,270.41,269.96,261.31,,12,968,29,14.25,
