Method Data
Method name,Panopea
Method ID,007
Method version,6
Method Internal ID,M44
Release State,Released
Type,TitrationGeneral

Table of Measured Values
Task,T1423
Scope 1/1, Sample 1/9 (20190317_T0)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-58.9,18.3,NaN,,
0.0005,1,-59.1,18.3,0.0005,,
0.0025,2,-59.1,18.3,0.0020,,
0.0050,3,-59.1,18.3,0.0025,,
0.0090,4,-59.1,18.3,0.0035,,
0.0150,5,-58.7,18.3,0.0055,,
0.0235,6,-57.9,18.3,0.0075,,
0.0310,7,-56.9,18.3,0.0075,,
0.0395,8,-55.5,18.3,0.0085,,
0.0480,9,-53.8,18.3,0.0085,,
0.0565,10,-52.0,18.3,0.0075,,
0.0650,11,-50.3,18.3,0.0075,,
0.0730,12,-48.1,18.3,0.0075,,
0.0810,13,-46.0,18.3,0.0080,,
0.0890,14,-43.6,18.3,0.0080,,
0.0975,15,-40.9,18.3,0.0075,,
0.1060,16,-38.1,18.3,0.0075,,
0.1145,17,-34.9,18.3,0.0075,,
0.1230,18,-31.5,18.3,0.0075,,
0.1305,19,-28.4,18.3,0.0075,,
0.1390,20,-24.8,18.3,0.0085,,
0.1475,21,-21.0,18.3,0.0075,,
0.1560,22,-17.4,18.3,0.0075,,
0.1640,23,-14.3,18.3,0.0075,,
0.1725,24,-11.5,18.3,0.0075,,
0.1800,25,-9.4,18.3,0.0075,,
0.1885,26,-7.3,18.3,0.0085,,
0.1970,27,-5.5,18.3,0.0075,,
0.2055,28,-3.9,18.3,0.0075,,
0.2140,29,-1.8,18.3,0.0075,,
0.2225,30,-0.1,18.3,0.0075,,
0.2300,31,0.5,18.3,0.0075,,
0.2385,32,1.9,18.3,0.0085,,
0.2470,33,3.2,18.3,0.0075,,
0.2550,34,4.3,18.3,0.0075,,
0.2635,35,5.4,18.3,0.0075,,
0.2720,36,6.4,18.3,0.0075,,
0.2795,37,7.2,18.3,0.0075,,
0.2880,38,8.1,18.3,0.0085,,
0.2965,39,9.1,18.3,0.0075,,
0.3050,40,10.2,18.3,0.0075,,
0.3135,41,11.2,18.3,0.0075,,
0.3215,42,12.1,18.3,0.0080,,
0.3295,43,13.2,18.3,0.0080,,
0.3375,44,14.1,18.3,0.0080,,
0.3460,45,15.0,18.3,0.0075,,
0.3545,46,15.8,18.3,0.0075,,
0.3630,47,16.5,18.3,0.0075,,
0.3705,48,17.2,18.3,0.0075,,
0.3790,49,18.1,18.3,0.0085,,
0.3875,50,18.9,18.3,0.0075,,
0.3960,51,19.9,18.3,0.0075,,
0.4045,52,20.5,18.3,0.0075,,
0.4125,53,21.3,18.3,0.0075,,
0.4205,54,22.0,18.3,0.0080,,
0.4285,55,23.0,18.3,0.0080,,
0.4370,56,23.8,18.3,0.0075,,
0.4455,57,24.6,18.3,0.0075,,
0.4540,58,25.4,18.3,0.0075,,
0.4625,59,26.2,18.3,0.0075,,
0.4700,60,27.2,18.3,0.0075,,
0.4785,61,27.8,18.3,0.0085,,
0.4870,62,28.7,18.3,0.0075,,
0.4955,63,29.3,18.3,0.0075,,
0.5035,64,30.3,18.3,0.0075,,
0.5120,65,31.0,18.3,0.0085,,
0.5195,66,31.7,18.3,0.0075,,
0.5280,67,32.5,18.3,0.0085,,
0.5365,68,33.1,18.3,0.0075,,
0.5450,69,34.4,18.3,0.0075,,
0.5535,70,35.1,18.3,0.0075,,
0.5610,71,35.7,18.3,0.0075,,
0.5695,72,36.3,18.3,0.0085,,
0.5780,73,37.1,18.3,0.0075,,
0.5865,74,37.9,18.3,0.0075,,
0.5945,75,38.6,18.3,0.0075,,
0.6030,76,39.4,18.3,0.0075,,
0.6105,77,40.2,18.3,0.0075,,
0.6190,78,41.1,18.3,0.0085,,
0.6275,79,42.0,18.3,0.0075,,
0.6360,80,43.0,18.3,0.0075,,
0.6445,81,43.6,18.3,0.0075,,
0.6530,82,44.2,18.3,0.0085,,
0.6605,83,44.9,18.3,0.0075,,
0.6690,84,45.7,18.3,0.0085,,
0.6775,85,46.4,18.3,0.0075,,
0.6855,86,47.2,18.3,0.0075,,
0.6940,87,48.1,18.3,0.0075,,
0.7025,88,48.7,18.3,0.0085,,
0.7100,89,49.4,18.3,0.0075,,
0.7185,90,50.3,18.3,0.0085,,
0.7270,91,50.9,18.3,0.0075,,
0.7355,92,51.8,18.3,0.0075,,
0.7440,93,52.9,18.3,0.0075,,
0.7515,94,53.5,18.3,0.0075,,
0.7600,95,54.5,18.3,0.0085,,
0.7685,96,55.2,18.3,0.0075,,
0.7765,97,56.0,18.3,0.0075,,
0.7850,98,57.0,18.3,0.0075,,
0.7935,99,57.7,18.3,0.0075,,
0.8010,100,58.2,18.3,0.0075,,
0.8095,101,58.8,18.3,0.0085,,
0.8180,102,60.2,18.3,0.0075,,
0.8265,103,61.1,18.3,0.0075,,
0.8350,104,61.9,18.3,0.0075,,
0.8435,105,62.9,18.3,0.0075,,
0.8510,106,63.6,18.3,0.0075,,
0.8595,107,64.6,18.3,0.0085,,
0.8675,108,65.8,18.3,0.0075,,
0.8760,109,66.3,18.3,0.0075,,
0.8845,110,67.0,18.3,0.0075,,
0.8930,111,67.7,18.3,0.0075,,
0.9005,112,68.6,18.3,0.0075,,
0.9090,113,69.5,18.3,0.0085,,
0.9175,114,70.6,18.3,0.0075,,
0.9260,115,71.5,18.3,0.0075,,
0.9345,116,72.4,18.3,0.0075,,
0.9425,117,73.2,18.3,0.0080,,
0.9500,118,74.3,18.3,0.0075,,
0.9585,119,75.7,18.3,0.0085,,
0.9670,120,76.7,18.3,0.0075,,
0.9755,121,77.6,18.3,0.0075,,
0.9840,122,78.3,18.3,0.0075,,
0.9925,123,79.4,18.3,0.0085,,
1.0000,124,80.7,18.3,0.0075,,
1.0085,125,81.8,18.3,0.0085,,
1.0170,126,83.0,18.3,0.0075,,
1.0250,127,84.3,18.3,0.0075,,
1.0335,128,85.6,18.3,0.0075,,
1.0410,129,86.5,18.3,0.0075,,
1.0495,130,87.8,18.3,0.0085,,
1.0580,131,89.2,18.3,0.0075,,
1.0665,132,90.9,18.3,0.0075,,
1.0750,133,92.1,18.3,0.0075,,
1.0835,134,93.5,18.4,0.0075,,
1.0910,135,94.8,18.4,0.0075,,
1.0995,136,96.5,18.4,0.0085,,
1.1075,137,98.2,18.3,0.0075,,
1.1160,138,99.7,18.4,0.0075,,
1.1245,139,101.2,18.3,0.0075,,
1.1330,140,103.6,18.3,0.0075,,
1.1405,141,105.4,18.4,0.0075,,
1.1490,142,107.4,18.4,0.0085,,
1.1575,143,109.7,18.4,0.0075,,
1.1660,144,111.9,18.4,0.0075,,
1.1745,145,114.4,18.4,0.0075,,
1.1825,146,117.0,18.4,0.0075,,
1.1905,147,119.0,18.4,0.0080,,
1.1985,148,121.5,18.4,0.0080,,
1.2070,149,124.6,18.4,0.0075,,
1.2155,150,128.3,18.4,0.0075,,
1.2240,151,131.4,18.4,0.0075,,
1.2325,152,134.5,18.4,0.0085,,
1.2400,153,138.3,18.4,0.0075,,
1.2485,154,142.5,18.4,0.0075,,
1.2570,155,146.0,18.4,0.0075,,
1.2655,156,149.5,18.4,0.0075,,
1.2735,157,152.8,18.4,0.0075,,
1.2815,158,155.9,18.4,0.0080,,
1.2895,159,158.8,18.4,0.0080,,
1.2980,160,161.8,18.4,0.0085,,
1.3065,161,164.6,18.4,0.0075,,
1.3150,162,167.3,18.4,0.0075,,
1.3235,163,169.6,18.4,0.0075,,
1.3310,164,171.7,18.4,0.0075,,
1.3395,165,174.0,18.4,0.0085,,
1.3480,166,176.1,18.4,0.0075,,
1.3560,167,177.9,18.4,0.0075,,
1.3645,168,179.6,18.4,0.0075,,
1.3730,169,181.1,18.4,0.0075,,
1.3805,170,182.6,18.4,0.0075,,
1.3890,171,184.1,18.4,0.0075,,
1.3970,172,185.0,18.4,0.0075,,
1.3970,412,187.5,18.4,0.0000,,
1.3975,413,187.5,18.4,0.0005,,
1.3990,414,187.5,18.4,0.0010,,
1.4015,415,187.5,18.4,0.0020,,
1.4055,416,187.9,18.4,0.0030,,
1.4115,417,188.4,18.4,0.0045,,
1.4200,418,189.3,18.4,0.0065,,
1.4275,419,190.2,18.4,0.0060,,
1.4360,420,191.4,18.4,0.0070,,
1.4445,421,192.4,18.4,0.0065,,
1.4530,422,193.4,18.4,0.0065,,
1.4610,423,194.4,18.4,0.0060,,
1.4695,424,195.4,18.4,0.0065,,
1.4770,425,196.2,18.4,0.0060,,
1.4855,426,197.0,18.4,0.0070,,
1.4940,427,197.9,18.4,0.0065,,
1.5025,428,198.7,18.4,0.0065,,
1.5110,429,199.5,18.4,0.0065,,
1.5195,430,200.3,18.4,0.0065,,
1.5270,431,200.9,18.4,0.0060,,
1.5355,432,201.7,18.4,0.0070,,
1.5435,433,202.4,18.4,0.0065,,
1.5520,434,203.1,18.4,0.0065,,
1.5605,435,203.7,18.4,0.0065,,
1.5690,436,204.4,18.4,0.0065,,
1.5765,437,205.0,18.4,0.0060,,
1.5850,438,205.6,18.4,0.0070,,
1.5935,439,206.2,18.4,0.0065,,
1.6020,440,206.8,18.4,0.0065,,
1.6100,441,207.3,18.4,0.0060,,
1.6185,442,207.9,18.4,0.0065,,
1.6260,443,208.4,18.4,0.0060,,
1.6345,444,208.9,18.4,0.0070,,
1.6430,445,209.5,18.4,0.0065,,
1.6515,446,210.0,18.4,0.0065,,
1.6600,447,210.6,18.5,0.0065,,
1.6685,448,211.1,18.4,0.0070,,
1.6760,449,211.6,18.4,0.0060,,
1.6845,450,212.0,18.5,0.0070,,
1.6930,451,212.5,18.4,0.0065,,
1.7010,452,213.0,18.5,0.0060,,
1.7095,453,213.4,18.5,0.0065,,
1.7180,454,213.9,18.4,0.0070,,
1.7255,455,214.2,18.5,0.0060,,
1.7340,456,214.7,18.5,0.0070,,
1.7425,457,215.1,18.5,0.0065,,
1.7510,458,215.6,18.5,0.0065,,
1.7595,459,215.9,18.5,0.0065,,
1.7670,460,216.3,18.5,0.0060,,
1.7755,461,216.7,18.5,0.0070,,
1.7835,462,217.2,18.5,0.0065,,
1.7920,463,217.6,18.5,0.0065,,
1.8005,464,217.9,18.5,0.0065,,
1.8090,465,218.2,18.5,0.0065,,
1.8165,466,218.5,18.5,0.0060,,
1.8250,467,219.0,18.5,0.0070,,
1.8335,468,219.3,18.5,0.0065,,
1.8420,469,219.7,18.5,0.0065,,
1.8505,470,220.0,18.5,0.0065,,
1.8585,471,220.3,18.5,0.0065,,
1.8665,472,220.7,18.5,0.0065,,
1.8750,473,221.0,18.5,0.0070,,
1.8830,474,221.4,18.5,0.0060,,
1.8915,475,221.7,18.5,0.0065,,
1.9000,476,222.0,18.5,0.0065,,
1.9075,477,222.3,18.5,0.0060,,
1.9160,478,222.6,18.5,0.0070,,
1.9245,479,223.0,18.5,0.0070,,
1.9330,480,223.2,18.5,0.0065,,
1.9415,481,223.6,18.5,0.0065,,
1.9495,482,223.8,18.5,0.0060,,
1.9580,483,224.1,18.5,0.0070,,
1.9655,484,224.4,18.5,0.0060,,
1.9740,485,224.7,18.5,0.0070,,
1.9825,486,225.0,18.5,0.0065,,
1.9910,487,225.2,18.5,0.0065,,
1.9995,488,225.6,18.5,0.0065,,
2.0070,489,225.8,18.5,0.0060,,
2.0155,490,226.1,18.5,0.0070,,
2.0240,491,226.4,18.5,0.0070,,
2.0320,492,226.6,18.5,0.0060,,
2.0405,493,226.9,18.5,0.0065,,
2.0490,494,227.1,18.5,0.0065,,
2.0575,495,227.4,18.5,0.0070,,
2.0650,496,227.6,18.5,0.0060,,
2.0735,497,227.9,18.5,0.0070,,
2.0820,498,228.1,18.5,0.0065,,
2.0905,499,228.4,18.5,0.0065,,
2.0990,500,228.6,18.5,0.0065,,
2.1065,501,228.8,18.5,0.0060,,
2.1150,502,229.1,18.5,0.0070,,
2.1230,503,229.3,18.5,0.0065,,
2.1315,504,229.6,18.5,0.0065,,
2.1400,505,229.8,18.5,0.0065,,
2.1485,506,230.0,18.5,0.0065,,
2.1560,507,230.3,18.5,0.0060,,
2.1645,508,230.5,18.5,0.0070,,
2.1730,509,230.7,18.5,0.0065,,
2.1815,510,231.0,18.5,0.0065,,
2.1900,511,231.1,18.5,0.0065,,
2.1980,512,231.4,18.5,0.0065,,
2.2060,513,231.5,18.5,0.0065,,
2.2140,514,231.8,18.5,0.0065,,
2.2225,515,232.0,18.5,0.0065,,
2.2310,516,232.2,18.5,0.0065,,
2.2395,517,232.4,18.5,0.0065,,
2.2480,518,232.6,18.5,0.0065,,
2.2555,519,232.9,18.5,0.0060,,
2.2640,520,233.1,18.5,0.0070,,
2.2725,521,233.2,18.5,0.0065,,
2.2805,522,233.4,18.5,0.0060,,
2.2890,523,233.7,18.5,0.0065,,
2.2975,524,233.8,18.5,0.0070,,
2.3050,525,234.0,18.5,0.0060,,
2.3135,526,234.2,18.5,0.0070,,
2.3200,527,234.4,18.5,0.0050,,
2.3230,528,234.6,18.5,0.0025,,
2.3255,529,234.6,18.5,0.0020,,
2.3285,530,234.7,18.5,0.0025,,
2.3320,531,234.8,18.5,0.0030,,
2.3375,532,234.9,18.5,0.0045,,
2.3445,533,234.9,18.5,0.0055,,
2.3470,534,235.0,18.5,0.0040,,
Scope 1/1, Sample 2/9 (20190317_T1)
Result,TitrationEP1
V,t,E,T,dV/dt,E acc. stat.,Volume acc. stat.
0.0000,0,-59.8,18.3,NaN,,
0.0005,1,-60.0,18.3,0.0005,,
0.0025,2,-60.0,18.3,0.0020,,
0.0050,3,-60.0,18.3,0.0025,,
0.0090,4,-59.8,18.3,0.0035,,
0.0150,5,-59.5,18.3,0.0055,,
0.0235,6,-58.8,18.3,0.0085,,
0.0310,7,-57.6,18.3,0.0075,,
0.0395,8,-56.2,18.3,0.0085,,
0.0480,9,-54.6,18.3,0.0075,,
0.0565,10,-52.8,18.3,0.0075,,
0.0650,11,-50.9,18.3,0.0075,,
0.0735,12,-49.1,18.3,0.0085,,
0.0810,13,-46.7,18.3,0.0075,,
0.0895,14,-44.3,18.3,0.0085,,
0.0980,15,-41.6,18.3,0.0075,,
0.1060,16,-38.9,18.3,0.0075,,
0.1145,17,-35.8,18.3,0.0075,,
0.1220,18,-32.8,18.3,0.0075,,
0.1305,19,-29.2,18.3,0.0085,,
0.1390,20,-25.4,18.3,0.0085,,
0.1475,21,-21.9,18.3,0.0075,,
0.1560,22,-18.4,18.3,0.0075,,
0.1645,23,-15.4,18.3,0.0075,,
0.1720,24,-13.0,18.3,0.0075,,
0.1805,25,-10.4,18.3,0.0085,,
0.1885,26,-8.4,18.3,0.0080,,
0.1970,27,-6.6,18.3,0.0075,,
0.2055,28,-4.9,18.3,0.0075,,
0.2140,29,-3.1,18.3,0.0075,,
0.2215,30,-1.5,18.3,0.0075,,
0.2300,31,-0.1,18.3,0.0085,,
0.2385,32,0.6,18.3,0.0075,,
0.2470,33,1.8,18.3,0.0075,,
0.2555,34,2.9,18.3,0.0075,,
0.2635,35,4.0,18.3,0.0075,,
0.2715,36,5.0,18.3,0.0080,,
0.2795,37,6.0,18.3,0.0080,,
0.2880,38,7.0,18.3,0.0075,,
0.2965,39,7.9,18.3,0.0075,,
0.3050,40,9.0,18.3,0.0075,,
0.3135,41,9.9,18.3,0.0085,,
0.3210,42,10.9,18.3,0.0075,,
0.3295,43,11.8,18.3,0.0085,,
0.3380,44,12.8,18.3,0.0075,,
0.3460,45,13.7,18.3,0.0075,,
0.3545,46,14.7,18.3,0.0075,,
0.3630,47,15.5,18.3,0.0085,,
0.3705,48,16.3,18.3,0.0075,,
0.3790,49,17.2,18.3,0.0085,,
0.3875,50,18.0,18.3,0.0075,,
